TYPE,TRACE,A

DATE & TIME,19Jul2013 08:30PM WETDS
215,-30.823
216,-33.582
217,-32.419
218,-33.745
219,-30.104
220,-33.912
221,-33.969
222,-34.026
223,-32.884
224,-34.144
225,-34.204
226,-34.265
227,-34.326
228,-34.389
229,-34.452
230,-34.507
231,-34.562
232,-34.618
233,-34.674
234,-34.732
235,-33.877
236,-34.849
237,-34.909
238,-32.722
239,-31.433
240,-35.085
241,-30.312
242,-35.203
243,-34.514
244,-33.969
245,-35.388
246,-35.451
247,-35.515
248,-35.472
249,-35.595
250,-35.633
251,-34.666
252,-35.710
253,-35.749
254,-34.369
255,-33.834
256,-35.869
257,-35.897
258,-35.922
259,-35.946
260,-34.157
261,-34.062
262,-32.915
263,-32.415
264,-33.038
265,-36.095
266,-36.124
267,-33.649
268,-36.186
269,-36.218
270,-35.997
271,-36.282
272,-35.773
273,-36.347
274,-36.380
275,-33.879
276,-36.204
277,-36.484
278,-36.329
279,-36.556
280,-36.592
281,-36.628
282,-36.665
283,-36.702
284,-36.729
285,-36.744
286,-36.759
287,-36.775
288,-36.790
289,-36.017
290,-36.187
291,-36.837
292,-36.852
293,-35.373
294,-36.886
295,-35.772
296,-36.920
297,-36.938
298,-36.928
299,-36.973
300,-36.991
301,-37.009
302,-37.026
303,-37.040
304,-36.131
305,-37.061
306,-37.083
307,-37.098
308,-37.112
309,-35.369
310,-34.609
311,-37.157
312,-37.061
313,-37.199
314,-37.220
315,-36.976
316,-34.892
317,-37.284
318,-37.305
319,-37.327
320,-37.345
321,-37.331
322,-36.096
323,-37.303
324,-37.289
325,-37.275
326,-37.261
327,-37.247
328,-36.093
329,-34.809
330,-37.237
331,-37.255
332,-37.272
333,-33.563
334,-37.307
335,-37.325
336,-37.342
337,-37.360
338,-37.378
339,-37.403
340,-37.429
341,-37.455
342,-37.442
343,-37.507
344,-37.534
345,-37.561
346,-37.587
347,-37.614
348,-37.639
349,-37.664
350,-35.088
351,-37.713
352,-37.738
353,-37.763
354,-37.788
355,-36.627
356,-36.374
357,-37.616
358,-37.915
359,-37.956
360,-37.997
361,-38.039
362,-38.081
363,-38.123
364,-38.166
365,-36.221
366,-38.270
367,-35.060
368,-38.416
369,-38.491
370,-35.274
371,-37.928
372,-38.725
373,-36.749
374,-38.888
375,-38.979
376,-39.078
377,-39.180
378,-39.285
379,-37.211
380,-39.501
381,-35.099
382,-39.730
383,-38.552
384,-39.961
385,-39.338
386,-40.172
387,-40.281
388,-40.393
389,-40.508
390,-40.627
391,-40.529
392,-40.874
393,-40.993
394,-38.420
395,-41.204
396,-41.314
397,-41.426
398,-41.542
399,-39.454
400,-41.782
401,-39.929
402,-42.025
403,-42.109
404,-41.668
405,-39.558
406,-42.370
407,-41.543
408,-42.554
409,-37.305
410,-39.937
411,-37.695
412,-37.147
413,-37.299
414,-35.797
415,-35.835
416,-35.181
417,-34.101
418,-33.191
419,-32.582
420,-31.753
421,-30.985
422,-30.864
423,-30.797
424,-31.144
425,-30.562
426,-30.964
427,-30.805
428,-30.671
429,-31.369
430,-31.850
431,-31.859
432,-32.712
433,-33.708
434,-33.963
435,-34.767
436,-34.936
437,-35.436
438,-35.222
439,-36.119
440,-36.954
441,-36.416
442,-36.554
443,-37.185
444,-37.334
445,-36.330
446,-36.770
447,-36.843
448,-36.813
449,-37.306
450,-38.644
451,-37.447
452,-37.194
453,-37.372
454,-38.326
455,-38.155
456,-37.536
457,-38.773
458,-37.659
459,-38.797
460,-38.745
461,-38.386
462,-38.410
463,-38.721
464,-37.757
465,-38.528
466,-39.327
467,-39.506
468,-39.132
469,-40.273
470,-39.791
471,-40.662
472,-39.758
473,-38.903
474,-39.449
475,-38.645
476,-39.374
477,-39.667
478,-39.546
479,-39.003
480,-38.984
481,-38.863
482,-39.386
483,-40.437
484,-38.918
485,-40.584
486,-39.403
487,-39.798
488,-40.227
489,-40.637
490,-40.327
491,-39.643
492,-39.266
493,-42.511
494,-41.774
495,-39.770
496,-39.499
497,-40.525
498,-40.313
499,-40.853
500,-40.863
501,-39.196
502,-40.662
503,-39.518
504,-41.129
505,-40.562
506,-38.425
507,-40.869
508,-40.606
509,-39.981
510,-40.312
511,-42.146
512,-40.405
513,-40.745
514,-39.988
515,-42.882
516,-39.931
517,-42.754
518,-40.237
519,-42.470
520,-44.209
521,-40.861
522,-41.821
523,-44.921
524,-42.056
525,-41.268
526,-42.935
527,-42.108
528,-40.762
529,-41.650
530,-40.281
531,-43.418
532,-41.010
533,-42.430
534,-45.448
535,-43.195
536,-44.236
537,-42.095
538,-41.569
539,-41.751
540,-42.601
541,-42.307
542,-42.142
543,-44.392
544,-41.374
545,-43.306
546,-44.438
547,-45.170
548,-42.529
549,-44.162
550,-41.885
551,-43.493
552,-42.076
553,-42.538
554,-42.547
555,-42.960
556,-43.989
557,-43.305
558,-44.289
559,-41.487
560,-43.126
561,-44.761
562,-45.244
563,-45.376
564,-43.820
565,-47.122
566,-42.536
567,-42.940
568,-44.918
569,-44.751
570,-43.320
571,-42.949
572,-46.059
573,-45.873
574,-45.852
575,-47.206
576,-45.367
577,-44.126
578,-47.262
579,-43.576
580,-44.378
581,-45.074
582,-45.209
583,-43.489
584,-42.863
585,-43.775
586,-44.032
587,-47.347
588,-47.340
589,-42.496
590,-45.538
591,-45.971
592,-45.944
593,-47.307
594,-47.299
595,-45.541
596,-46.315
597,-47.277
598,-44.972
599,-44.515
600,-45.941
601,-44.197
602,-44.865
603,-42.467
604,-47.265
605,-47.275
606,-47.286
607,-47.297
608,-43.816
609,-46.160
610,-46.557
611,-45.049
612,-41.868
613,-44.647
614,-44.108
615,-41.654
616,-46.613
617,-47.393
618,-47.402
619,-46.394
620,-45.476
621,-44.410
622,-45.363
623,-44.518
624,-42.703
625,-45.726
626,-47.406
627,-44.183
628,-46.258
629,-43.904
630,-43.960
631,-44.365
632,-43.578
633,-47.390
634,-47.388
635,-44.783
636,-47.384
637,-47.381
638,-45.674
639,-46.461
640,-47.373
641,-46.140
642,-47.366
643,-46.012
644,-44.254
645,-44.369
646,-47.353
647,-47.350
648,-43.104
649,-47.351
650,-45.046
651,-43.852
652,-45.760
653,-43.440
654,-43.795
655,-44.575
656,-46.279
657,-44.106
658,-43.324
659,-47.049
660,-44.350
661,-47.370
662,-45.801
663,-43.338
664,-43.028
665,-44.503
666,-43.444
667,-41.674
668,-42.708
669,-42.058
670,-43.018
671,-44.808
672,-43.220
673,-45.236
674,-44.830
675,-47.285
676,-44.591
677,-43.937
678,-47.255
679,-43.638
680,-43.349
681,-43.520
682,-43.823
683,-44.380
684,-45.068
685,-43.682
686,-47.141
687,-47.117
688,-47.092
689,-42.476
690,-43.933
691,-42.953
692,-44.087
693,-43.894
694,-45.017
695,-44.182
696,-46.421
697,-43.011
698,-46.985
699,-46.986
700,-44.858
701,-43.746
702,-44.400
703,-42.390
704,-43.413
705,-44.987
706,-45.764
707,-46.900
708,-45.185
709,-46.887
710,-44.588
711,-45.191
712,-46.864
713,-45.998
714,-46.873
715,-46.777
716,-46.881
717,-45.362
718,-46.890
719,-44.987
720,-46.900
721,-46.894
722,-45.453
723,-45.714
724,-46.873
725,-46.867
726,-46.860
727,-46.279
728,-46.652
729,-46.841
730,-44.400
731,-43.115
732,-45.821
733,-46.848
734,-44.183
735,-46.159
736,-46.854
737,-46.856
738,-46.859
739,-46.855
740,-46.849
741,-46.844
742,-46.839
743,-46.833
744,-46.828
745,-44.392
746,-46.816
747,-44.075
748,-46.803
749,-46.696
750,-46.785
751,-46.776
752,-46.113
753,-46.759
754,-44.542
755,-46.741
756,-45.657
757,-46.727
758,-46.721
759,-46.715
760,-46.710
761,-43.009
762,-46.699
763,-46.693
764,-44.707
765,-46.682
766,-46.678
767,-46.367
768,-46.669
769,-45.034
770,-46.660
771,-46.655
772,-46.651
773,-45.126
774,-46.642
775,-44.087
776,-45.426
777,-46.650
778,-46.654
779,-46.406
780,-43.059
781,-46.668
782,-43.131
783,-46.590
784,-46.587
785,-46.679
786,-45.968
787,-46.679
788,-43.983
789,-46.679
790,-46.679
791,-44.404
792,-43.221
793,-46.679
794,-46.679
795,-46.679
796,-46.679
797,-42.920
798,-46.679
799,-46.679
800,-46.679
801,-46.679
802,-46.678
803,-45.020
804,-46.663
805,-46.655
806,-45.329
807,-46.639
808,-46.632
809,-45.837
810,-46.616
811,-46.610
812,-46.609
813,-46.608
814,-45.481
815,-42.265
816,-44.710
817,-43.663
818,-46.602
819,-45.110
820,-46.600
821,-46.589
822,-46.359
823,-44.715
824,-46.551
825,-43.014
826,-45.743
827,-45.467
828,-45.016
829,-46.491
830,-46.486
831,-46.483
832,-45.923
833,-45.815
834,-45.357
835,-43.343
836,-46.467
837,-46.463
838,-46.460
839,-43.836
840,-46.443
841,-46.434
842,-42.983
843,-46.417
844,-44.354
845,-46.315
846,-44.723
847,-44.878
848,-46.377
849,-46.375
850,-46.374
851,-46.371
852,-46.369
853,-45.605
854,-44.334
855,-46.362
856,-46.360
857,-43.276
858,-46.338
859,-45.033
860,-46.311
861,-46.298
862,-46.285
863,-46.272
864,-46.258
865,-46.245
866,-46.233
867,-46.220
868,-46.206
869,-45.367
870,-44.200
871,-44.930
872,-43.930
873,-46.140
874,-46.128
875,-46.115
876,-46.101
877,-45.879
878,-46.075
879,-45.551
880,-46.048
881,-46.035
882,-46.021
883,-46.009
884,-45.998
885,-44.936
886,-45.987
887,-45.594
888,-45.976
889,-45.970
890,-45.965
891,-44.337
892,-45.954
893,-44.667
894,-45.929
895,-45.913
896,-45.896
897,-45.879
898,-45.863
899,-43.827
900,-45.830
901,-45.814
902,-45.052
903,-42.845
904,-43.462
905,-45.758
906,-45.197
907,-45.731
908,-45.719
909,-45.705
910,-45.692
911,-45.679
912,-43.907
913,-45.641
914,-45.623
915,-45.604
916,-45.585
917,-45.566
918,-45.547
919,-45.529
920,-45.511
921,-45.488
922,-43.953
923,-44.746
924,-45.422
925,-42.843
926,-45.377
927,-45.356
928,-45.334
929,-45.313
930,-45.277
931,-44.188
932,-44.422
933,-45.167
934,-45.130
935,-45.094
936,-45.058
937,-42.441
938,-44.752
939,-44.976
940,-43.963
941,-44.967
942,-44.963
943,-44.734
944,-44.954
945,-44.175
946,-44.946
947,-43.220
948,-44.933
949,-44.923
950,-43.397
951,-44.903
952,-44.700
953,-43.393
954,-44.873
955,-44.864
956,-44.854
957,-44.829
958,-44.791
959,-43.444
960,-44.718
961,-42.313
962,-44.645
963,-44.609
964,-43.801
965,-44.538
966,-42.421
967,-44.444
968,-44.393
969,-44.342
970,-44.293
971,-41.000
972,-44.195
973,-44.147
974,-44.099
975,-44.050
976,-42.538
977,-43.951
978,-43.902
979,-43.853
980,-43.804
981,-43.757
982,-43.709
983,-40.151
984,-43.570
985,-41.636
986,-43.173
987,-42.988
988,-42.809
989,-42.638
990,-42.473
991,-42.314
992,-42.160
993,-41.967
994,-39.590
995,-39.421
996,-40.959
997,-40.669
998,-40.396
999,-40.139
1000,-39.897
1001,-39.667


STATE,0.vs,ZZZZZ000000097CW00lWW0mbyy7oOdm05(udn8c)8crGssZ(PBzQ7Q,Z6xhKXA9He6DCk1SfkHLELTm3V0IHt8N1AGHAG5UzR(RPAMfAKfeBQ,Z0VSYvS7IcZTq3881EeXIOZMrkZdfdVdG4zbs200
STATE,1.vs,ZZZZZ000001752CW00lq1Dy4zi7Ra6Ced(8nmO7pucpmtYVQMtjoZV,ZyJ94ffi1jqHf6DR86Kd2HJ4GF6Wgr9GPhA)k0h8(dTXl9B7f3BeEk,ZH5Q6zy7peL)oMsctgUNsEcn5AB5Tk5)odlAAo5(I8Un16X9HiyzFU,ZxRRXgygcwA4OOZHG3HjAHrOOb(tJen4Y)qcrqcqi3x7SrNUplkdvx,Zt837i13C0nEICFZYF8ExTzNDIA70EnJKyZ7yXxviKKha6c87uO3Qe,Z3)5ZjCKubYnZUoF)8PP1YCTD8TjgPD8GWMRNaQ)oCeQJNfQRBTDB8,ZTBtg6e0PDFJaSUMGauuTkxTDpAE4aH8730TnG)WFi)j(xp8lfG1yI,Z3kpUQyXOnSKr688Eufhu1qg3FrLYzhW50viEIhsh5rMmbIWqFQCSz,ZdiYm2k8(pRfr3vyPDkle8FbSxc485SF5IhBjYWtIlmv5KkLhP0qzu,Z(8vz6N8k)I38hpCPmejy07lnhyJ3u87WoZKcNsZKliL9wXTe2vaYr,ZpNnQz3nhBl0ifnkzo1BqXmSW3uDw)hN106C4obC8ScfmGKvQ1Z4DR,ZLXtAl4btSjXMCVC2pEKTUggv6Rlo6PSPw1u30fpRsHKZHdz5S(i13,ZHFKeps9XjBgeThnYMmP7vc(Qoz3kpalEalDw5SD)Gi2unOsqc3Fq),ZRB7Ggjeyye4qtHhwQ3MQVa1E3z3FYL6XuoWvGhxld9XQzZTYVFOU7,ZJ7aM(POvoueKM1EyXfsz40ELC0loj6li35xGOnjWdoSIwBfY9mkl2,ZGPfYLGI9b8rscxhQYUtK1nWsm9yXkRb1hvfaV3aHlhAuN7ECZwXQH,Z9kwrBusmRJ)kcXL91FLlAG3oXiQ0E40jKMvhp0y(vH1Fy49yGGNyw,ZKi3cQfIONdqja0Iw8Hga1idIOIPFlGr27o6EfqgEYTXMSt7BwEf)g,Z5iWBoZ((1hXFUK1geFpRm3CIuYNOFsBQW835C9tVYg3Bpx6Njce1N,Z8mmV)5XRP7sMntVgXd089Nf7Zzfc3bVYOtfGXYZp5kq7Au(F0tHtP,Z8hpRlWl7eko)tfhkoVuJ71yPVVgP5sBa14HnpkWVz70vqWZpY8wlk,ZXtil(f47)j4dcxoEojEh0d9Cxy0rqPjGn)llbtPMgWpG1nMebocrW,ZNhkIxCTQiiYBJhWInPkh(7nIquyJw5G5CLd1uJU9KOf8SlY)yBzC5,ZPHc3rj2p9YkCfjGc7G02X9eUUvLHkRsaWaXQKorbBWmCBfLma(AGV,Z8pKNGWQnFbgOTY(evhzoACe(FwEM4fv3bt16b5qEO9jEeixbYtYw8,ZN0EswBLgaRjJUBlF10j)RuBOwR(Zox2YiIhwJOWuuaukcU0A2eZFL,ZtSzSXAUr0)Pp6WyWdr3G0(qGKBAMW1wnWhhApG6zmKkii1pni5Zvs,Z7wzPv71FUv6tmTcH5g8)XqxT7llQlK7Brjtvy1QfkD1h9Ledy4PQw,ZI0gV0FpMBhRqWHq0hpRnwZ)lJ6)aXRYl1b6bAbqgCtK1eUuCWdN4l,Z4QWyfT0VdTqqlolL0HAFwBTN0ggTX10(QuCBPrsujGPXWIksq(ohz,ZOVdoAhEj5032d(bIkcGO63KmdeqqfH1E9OmMIyZlOKsxNACSMPfnV,ZkOaXqu11I(F(eU6VbTuKvPrexU1uLVKa)XCoi(3HnN6xYO845ckr1,ZpOtVA874b(0cVEW5)wQBbKaCbrfvlB2QS9jJKC5tdIx27GYLU7ZDL,ZnDYWFfSJJKZajptFDPZ3qHxbp6dwL1OiLlojnBStaOD3C)k1jSn2r,Zpp0caLwREMr(5qe8UYf6P34eBmLmDud2Z)sF)X2RuA1WMd1F8tWYt,Zhjs08LYvBWOvKHyc9BThGAZV)ztfBjp1KxnHRHfhWKqpWsmoEJM9J,Zi6cFE4oiCMH9wLD7sC5h7z95Ub3GjKzwEyVdw5gdu0X7BoniMgR48,ZElqDO0c6TkzfExY8FSwrPG)MDR2zj0fovgv3cESyWDxRo9vHPwMno,Z3DAYEbtBkQFKYVWW0xfya9kBfAMqwT1D3mNnEi6EGPF)sJl30oeKQ,ZckCmJDVGkeX74m2m3T5rttjC4GfnCptbRTw)W5hX(D05DtmFUsY)W,Z3MGlbruNsL1lBCfX5UtE0RRirYxi6LVrsKGwcrhssr6IgUGTsa3jw,Z1s1AuW8jb2dqwtRm1qCinQYJvHGa16m79i68xXeNAGbU0CsG2dKuz,ZaxyTvrWtjtyebr8pbEfHKZEA23I0QPu4rEbBihn7W8BxZ13pJV)jT,ZuYxILNgq6ad6IrCM0tqpsWvBYBt4XFMhDONoPGYOMVg6N3dReUKBn,Zz(Tt8ucp4GcUHfmC4

