TYPE,TRACE,A

DATE & TIME,19Jul2013 08:25PM WETDS
215,-33.502
216,-32.355
217,-33.663
218,-33.745
219,-30.503
220,-33.912
221,-33.969
222,-34.026
223,-34.085
224,-34.144
225,-33.841
226,-34.265
227,-34.326
228,-34.389
229,-34.450
230,-34.507
231,-34.562
232,-34.618
233,-34.674
234,-34.732
235,-34.790
236,-34.849
237,-32.740
238,-34.969
239,-32.521
240,-33.462
241,-35.144
242,-30.974
243,-35.264
244,-35.325
245,-35.388
246,-34.896
247,-35.060
248,-35.557
249,-35.595
250,-34.477
251,-32.018
252,-35.710
253,-35.749
254,-35.789
255,-35.829
256,-34.416
257,-35.897
258,-35.922
259,-35.946
260,-35.970
261,-35.995
262,-36.020
263,-35.340
264,-36.070
265,-36.095
266,-36.124
267,-35.723
268,-33.757
269,-34.484
270,-36.250
271,-36.282
272,-33.197
273,-36.347
274,-36.380
275,-36.414
276,-34.554
277,-36.484
278,-33.361
279,-36.556
280,-36.592
281,-36.628
282,-36.665
283,-36.702
284,-36.729
285,-36.744
286,-36.759
287,-36.775
288,-36.790
289,-35.548
290,-33.591
291,-36.837
292,-36.852
293,-36.868
294,-36.886
295,-36.903
296,-36.920
297,-36.938
298,-36.956
299,-36.973
300,-36.991
301,-36.615
302,-37.026
303,-37.040
304,-34.091
305,-37.069
306,-37.083
307,-37.098
308,-37.112
309,-37.126
310,-36.205
311,-37.157
312,-37.178
313,-37.199
314,-37.220
315,-37.241
316,-37.262
317,-37.284
318,-35.449
319,-37.327
320,-37.345
321,-35.709
322,-37.317
323,-37.303
324,-37.289
325,-37.275
326,-36.382
327,-37.247
328,-37.233
329,-36.552
330,-37.237
331,-37.255
332,-37.272
333,-37.289
334,-37.307
335,-37.325
336,-36.006
337,-37.360
338,-37.378
339,-36.296
340,-36.266
341,-37.455
342,-37.481
343,-37.507
344,-37.534
345,-37.561
346,-37.587
347,-37.614
348,-34.977
349,-37.664
350,-37.688
351,-37.713
352,-34.605
353,-35.058
354,-37.615
355,-37.414
356,-37.354
357,-37.875
358,-37.915
359,-37.956
360,-37.997
361,-35.970
362,-38.081
363,-37.638
364,-36.150
365,-38.209
366,-38.270
367,-37.249
368,-38.416
369,-38.491
370,-38.568
371,-36.117
372,-38.725
373,-38.805
374,-38.888
375,-37.027
376,-39.078
377,-39.180
378,-38.601
379,-37.548
380,-39.501
381,-39.614
382,-39.730
383,-38.621
384,-39.961
385,-40.065
386,-39.684
387,-40.281
388,-40.393
389,-40.508
390,-40.627
391,-40.748
392,-39.252
393,-40.993
394,-40.227
395,-41.204
396,-41.314
397,-38.721
398,-41.542
399,-40.637
400,-41.782
401,-41.908
402,-42.025
403,-42.109
404,-40.408
405,-42.281
406,-41.580
407,-42.461
408,-42.086
409,-41.542
410,-42.745
411,-42.836
412,-42.888
413,-40.821
414,-42.363
415,-43.045
416,-38.991
417,-39.808
418,-39.661
419,-37.318
420,-37.186
421,-36.688
422,-35.080
423,-35.753
424,-35.820
425,-34.598
426,-35.501
427,-35.283
428,-35.432
429,-36.283
430,-37.058
431,-37.969
432,-38.423
433,-37.717
434,-42.725
435,-41.244
436,-43.874
437,-44.382
438,-44.457
439,-42.889
440,-44.532
441,-44.568
442,-44.603
443,-44.640
444,-44.676
445,-44.713
446,-42.789
447,-44.788
448,-44.837
449,-44.890
450,-44.943
451,-44.858
452,-45.051
453,-45.107
454,-44.201
455,-45.219
456,-43.759
457,-43.514
458,-42.872
459,-45.473
460,-45.498
461,-43.097
462,-45.680
463,-45.752
464,-45.824
465,-43.159
466,-42.983
467,-45.832
468,-45.434
469,-46.009
470,-43.619
471,-46.054
472,-44.537
473,-46.101
474,-45.942
475,-46.140
476,-46.148
477,-45.979
478,-46.165
479,-46.173
480,-46.181
481,-46.190
482,-46.199
483,-44.559
484,-46.215
485,-46.223
486,-46.230
487,-46.237
488,-46.243
489,-45.230
490,-46.258
491,-46.266
492,-46.053
493,-42.812
494,-43.279
495,-46.293
496,-46.299
497,-46.306
498,-46.312
499,-46.318
500,-46.325
501,-46.331
502,-46.338
503,-46.347
504,-46.355
505,-45.322
506,-46.370
507,-46.378
508,-45.221
509,-46.395
510,-43.682
511,-46.411
512,-46.425
513,-46.438
514,-46.452
515,-46.465
516,-46.153
517,-44.099
518,-46.506
519,-45.136
520,-46.533
521,-46.545
522,-44.483
523,-46.566
524,-46.576
525,-46.586
526,-46.597
527,-46.608
528,-46.618
529,-46.629
530,-46.645
531,-44.851
532,-46.676
533,-44.357
534,-46.709
535,-46.545
536,-46.741
537,-46.298
538,-45.284
539,-44.863
540,-43.408
541,-46.025
542,-46.637
543,-46.919
544,-46.949
545,-46.978
546,-45.653
547,-47.039
548,-47.045
549,-47.043
550,-46.434
551,-47.039
552,-47.038
553,-47.036
554,-44.541
555,-44.030
556,-47.030
557,-47.037
558,-47.046
559,-44.823
560,-47.068
561,-47.078
562,-47.089
563,-47.100
564,-47.111
565,-45.928
566,-47.130
567,-47.138
568,-47.145
569,-44.942
570,-47.161
571,-47.169
572,-47.177
573,-46.424
574,-47.192
575,-43.498
576,-47.224
577,-45.512
578,-47.262
579,-47.281
580,-47.300
581,-47.319
582,-47.339
583,-47.358
584,-44.665
585,-47.361
586,-47.353
587,-47.347
588,-47.340
589,-47.334
590,-47.328
591,-47.321
592,-44.324
593,-47.307
594,-47.299
595,-47.291
596,-47.285
597,-47.277
598,-47.269
599,-47.138
600,-45.257
601,-47.246
602,-47.242
603,-47.253
604,-47.265
605,-47.275
606,-47.286
607,-47.093
608,-47.308
609,-45.253
610,-44.408
611,-47.111
612,-47.349
613,-47.358
614,-46.009
615,-47.375
616,-47.385
617,-46.410
618,-47.402
619,-47.411
620,-47.419
621,-47.417
622,-47.415
623,-47.413
624,-47.411
625,-47.409
626,-47.406
627,-47.404
628,-46.878
629,-47.400
630,-47.398
631,-46.504
632,-46.843
633,-47.253
634,-47.388
635,-47.238
636,-47.384
637,-47.381
638,-47.379
639,-44.621
640,-47.373
641,-46.664
642,-43.867
643,-46.890
644,-47.360
645,-46.614
646,-47.353
647,-47.350
648,-47.350
649,-47.351
650,-46.685
651,-47.353
652,-44.647
653,-46.497
654,-47.357
655,-47.358
656,-47.360
657,-45.736
658,-46.639
659,-45.296
660,-47.367
661,-47.370
662,-47.372
663,-47.373
664,-47.375
665,-45.271
666,-47.373
667,-47.364
668,-47.353
669,-45.884
670,-46.758
671,-47.324
672,-47.314
673,-47.304
674,-47.295
675,-47.285
676,-47.275
677,-46.825
678,-47.255
679,-47.244
680,-46.537
681,-46.644
682,-47.215
683,-47.206
684,-46.911
685,-44.920
686,-47.141
687,-47.117
688,-47.092
689,-47.069
690,-47.044
691,-47.021
692,-46.997
693,-46.980
694,-46.981
695,-46.982
696,-46.983
697,-46.984
698,-46.985
699,-45.988
700,-44.827
701,-46.988
702,-45.483
703,-46.443
704,-43.962
705,-46.944
706,-46.929
707,-46.914
708,-46.900
709,-46.887
710,-46.872
711,-46.859
712,-46.864
713,-46.868
714,-46.873
715,-46.877
716,-46.881
717,-46.887
718,-44.144
719,-46.896
720,-46.900
721,-46.894
722,-45.220
723,-46.880
724,-46.873
725,-46.867
726,-46.860
727,-45.811
728,-46.847
729,-46.841
730,-46.842
731,-46.844
732,-46.846
733,-46.848
734,-46.850
735,-46.852
736,-46.854
737,-46.856
738,-46.859
739,-45.215
740,-46.849
741,-46.844
742,-46.839
743,-46.833
744,-46.828
745,-44.430
746,-46.816
747,-46.811
748,-46.803
749,-46.406
750,-44.826
751,-46.776
752,-46.768
753,-46.759
754,-46.750
755,-46.741
756,-46.732
757,-44.186
758,-46.721
759,-46.715
760,-46.710
761,-46.704
762,-46.457
763,-46.693
764,-46.687
765,-45.633
766,-46.678
767,-46.673
768,-46.669
769,-45.944
770,-46.660
771,-46.655
772,-46.651
773,-46.251
774,-46.642
775,-46.641
776,-46.645
777,-44.198
778,-46.654
779,-46.659
780,-46.663
781,-44.603
782,-46.671
783,-46.067
784,-46.679
785,-46.679
786,-44.542
787,-46.679
788,-46.679
789,-46.679
790,-46.679
791,-46.679
792,-46.679
793,-46.679
794,-45.787
795,-46.679
796,-46.679
797,-43.385
798,-46.679
799,-46.632
800,-46.679
801,-46.679
802,-46.678
803,-44.914
804,-44.867
805,-43.983
806,-46.647
807,-46.639
808,-46.632
809,-46.624
810,-46.616
811,-46.610
812,-46.312
813,-46.608
814,-46.124
815,-46.606
816,-46.111
817,-45.133
818,-46.602
819,-44.751
820,-46.600
821,-46.589
822,-45.525
823,-46.564
824,-46.551
825,-43.556
826,-45.811
827,-46.514
828,-46.503
829,-46.491
830,-46.486
831,-46.483
832,-46.480
833,-45.558
834,-44.045
835,-46.470
836,-46.467
837,-43.917
838,-45.779
839,-46.453
840,-46.443
841,-46.434
842,-46.426
843,-44.694
844,-46.408
845,-46.399
846,-46.391
847,-44.118
848,-46.377
849,-46.375
850,-46.374
851,-46.371
852,-46.369
853,-46.366
854,-46.365
855,-43.502
856,-46.360
857,-46.351
858,-46.338
859,-46.325
860,-43.892
861,-46.298
862,-46.285
863,-46.272
864,-44.106
865,-46.245
866,-46.233
867,-46.220
868,-44.257
869,-46.193
870,-46.179
871,-46.166
872,-46.153
873,-46.140
874,-46.128
875,-46.115
876,-43.819
877,-46.088
878,-46.075
879,-46.061
880,-46.048
881,-45.371
882,-45.417
883,-43.757
884,-43.556
885,-45.992
886,-44.380
887,-45.777
888,-45.976
889,-45.970
890,-45.505
891,-45.959
892,-45.954
893,-45.850
894,-45.929
895,-45.913
896,-45.896
897,-45.385
898,-45.863
899,-45.847
900,-45.830
901,-44.764
902,-45.798
903,-45.784
904,-45.772
905,-45.758
906,-45.745
907,-43.016
908,-45.719
909,-45.705
910,-40.575
911,-45.679
912,-45.019
913,-45.641
914,-45.623
915,-45.604
916,-45.585
917,-45.566
918,-45.547
919,-45.529
920,-45.511
921,-44.119
922,-45.466
923,-45.444
924,-45.422
925,-45.313
926,-45.377
927,-45.356
928,-43.396
929,-45.313
930,-45.277
931,-45.241
932,-45.204
933,-45.167
934,-45.130
935,-42.393
936,-45.058
937,-45.023
938,-44.738
939,-44.976
940,-44.971
941,-44.967
942,-44.963
943,-44.959
944,-44.954
945,-44.950
946,-44.946
947,-41.767
948,-44.933
949,-44.923
950,-44.913
951,-42.580
952,-44.894
953,-44.884
954,-44.873
955,-44.864
956,-44.639
957,-44.829
958,-44.791
959,-44.755
960,-44.718
961,-44.681
962,-44.645
963,-44.609
964,-41.090
965,-44.538
966,-44.495
967,-44.444
968,-44.393
969,-44.342
970,-44.293
971,-44.244
972,-44.195
973,-44.147
974,-44.099
975,-44.050
976,-44.001
977,-43.951
978,-43.902
979,-43.292
980,-42.893
981,-43.724
982,-43.709
983,-43.663
984,-43.570
985,-43.367
986,-43.173
987,-39.428
988,-42.809
989,-41.696
990,-42.473
991,-42.314
992,-42.160
993,-40.033
994,-41.260
995,-41.270
996,-40.959
997,-40.669
998,-39.541
999,-40.139
1000,-39.200
1001,-39.667


STATE,0.vs,ZZZZZ000000097CW00lWW0mbyy7oOdm05(udn8c)8crGssZ(PBzQ7Q,Z6xhKXA9He6DCk1SfkHLELTm3V0IHt8N1AGHAG5UzR(RPAMfAKfeBQ,Z0VSYvS7IcZTq3881EeXIOZMrkZdfdVdG4zbs200
STATE,1.vs,ZZZZZ000001752CW00lq1Dy4zi7Ra6Ced(8nmO7pucpmtYVQMtjoZV,ZyJ94ffi1jqHf6DR86Kd2HJ4GF6Wgr9GPhA)k0h8(dTXl9B7f3BeEk,ZH5Q6zy7peL)oMsctgUNsEcn5AB5Tk5)odlAAo5(I8Un16X9HiyzFU,ZxRRXgygcwA4OOZHG3HjAHrOOb(tJen4Y)qcrqcqi3x7SrNUplkdvx,Zt837i13C0nEICFZYF8ExTzNDIA70EnJKyZ7yXxviKKha6c87uO3Qe,Z3)5ZjCKubYnZUoF)8PP1YCTD8TjgPD8GWMRNaQ)oCeQJNfQRBTDB8,ZTBtg6e0PDFJaSUMGauuTkxTDpAE4aH8730TnG)WFi)j(xp8lfG1yI,Z3kpUQyXOnSKr688Eufhu1qg3FrLYzhW50viEIhsh5rMmbIWqFQCSz,ZdiYm2k8(pRfr3vyPDkle8FbSxc485SF5IhBjYWtIlmv5KkLhP0qzu,Z(8vz6N8k)I38hpCPmejy07lnhyJ3u87WoZKcNsZKliL9wXTe2vaYr,ZpNnQz3nhBl0ifnkzo1BqXmSW3uDw)hN106C4obC8ScfmGKvQ1Z4DR,ZLXtAl4btSjXMCVC2pEKTUggv6Rlo6PSPw1u30fpRsHKZHdz5S(i13,ZHFKeps9XjBgeThnYMmP7vc(Qoz3kpalEalDw5SD)Gi2unOsqc3Fq),ZRB7Ggjeyye4qtHhwQ3MQVa1E3z3FYL6XuoWvGhxld9XQzZTYVFOU7,ZJ7aM(POvoueKM1EyXfsz40ELC0loj6li35xGOnjWdoSIwBfY9mkl2,ZGPfYLGI9b8rscxhQYUtK1nWsm9yXkRb1hvfaV3aHlhAuN7ECZwXQH,Z9kwrBusmRJ)kcXL91FLlAG3oXiQ0E40jKMvhp0y(vH1Fy49yGGNyw,ZKi3cQfIONdqja0Iw8Hga1idIOIPFlGr27o6EfqgEYTXMSt7BwEf)g,Z5iWBoZ((1hXFUK1geFpRm3CIuYNOFsBQW835C9tVYg3Bpx6Njce1N,Z8mmV)5XRP7sMntVgXd089Nf7Zzfc3bVYOtfGXYZp5kq7Au(F0tHtP,Z8hpRlWl7eko)tfhkoVuJ71yPVVgP5sBa14HnpkWVz70vqWZpY8wlk,ZXtil(f47)j4dcxoEojEh0d9Cxy0rqPjGn)llbtPMgWpG1nMebocrW,ZNhkIxCTQiiYBJhWInPkh(7nIquyJw5G5CLd1uJU9KOf8SlY)yBzC5,ZPHc3rj2p9YkCfjGc7G02X9eUUvLHkRsaWaXQKorbBWmCBfLma(AGV,Z8pKNGWQnFbgOTY(evhzoACe(FwEM4fv3bt16b5qEO9jEeixbYtYw8,ZN0EswBLgaRjJUBlF10j)RuBOwR(Zox2YiIhwJOWuuaukcU0A2eZFL,ZtSzSXAUr0)Pp6WyWdr3G0(qGKBAMW1wnWhhApG6zmKkii1pni5Zvs,Z7wzPv71FUv6tmTcH5g8)XqxT7llQlK7Brjtvy1QfkD1h9Ledy4PQw,ZI0gV0FpMBhRqWHq0hpRnwZ)lJ6)aXRYl1b6bAbqgCtK1eUuCWdN4l,Z4QWyfT0VdTqqlolL0HAFwBTN0ggTX10(QuCBPrsujGPXWIksq(ohz,ZOVdoAhEj5032d(bIkcGO63KmdeqqfH1E9OmMIyZlOKsxNACSMPfnV,ZkOaXqu11I(F(eU6VbTuKvPrexU1uLVKa)XCoi(3HnN6xYO845ckr1,ZpOtVA874b(0cVEW5)wQBbKaCbrfvlB2QS9jJKC5tdIx27GYLU7ZDL,ZnDYWFfSJJKZajptFDPZ3qHxbp6dwL1OiLlojnBStaOD3C)k1jSn2r,Zpp0caLwREMr(5qe8UYf6P34eBmLmDud2Z)sF)X2RuA1WMd1F8tWYt,Zhjs08LYvBWOvKHyc9BThGAZV)ztfBjp1KxnHRHfhWKqpWsmoEJM9J,Zi6cFE4oiCMH9wLD7sC5h7z95Ub3GjKzwEyVdw5gdu0X7BoniMgR48,ZElqDO0c6TkzfExY8FSwrPG)MDR2zj0fovgv3cESyWDxRo9vHPwMno,Z3DAYEbtBkQFKYVWW0xfya9kBfAMqwT1D3mNnEi6EGPF)sJl30oeKQ,ZckCmJDVGkeX74m2m3T5rttjC4GfnCptbRTw)W5hX(D05DtmFUsY)W,Z3MGlbruNsL1lBCfX5UtE0RRirYxi6LVrsKGwcrhssr6IgUGTsa3jw,Z1s1AuW8jb2dqwtRm1qCinQYJvHGa16m79i68xXeNAGbU0CsG2dKuz,ZaxyTvrWtjtyebr8pbEfHKZEA23I0QPu4rEbBihn7W8BxZ13pJV)jT,ZuYxILNgq6ad6IrCM0tqpsWvBYBt4XFMhDONoPGYOMVg6N3dReUKBn,Zz(Tt8ucp4GcUHfmC4

