TYPE,TRACE,A

DATE & TIME,19Jul2013 08:39PM WETDS
215,-31.544
216,-32.863
217,-33.663
218,-33.745
219,-33.426
220,-33.912
221,-33.969
222,-34.026
223,-34.085
224,-34.144
225,-34.204
226,-32.662
227,-34.326
228,-34.389
229,-34.452
230,-34.507
231,-34.562
232,-34.538
233,-34.674
234,-34.732
235,-33.949
236,-34.849
237,-31.177
238,-34.969
239,-35.027
240,-35.085
241,-31.560
242,-35.203
243,-35.264
244,-35.325
245,-35.388
246,-35.451
247,-35.515
248,-35.557
249,-34.504
250,-33.919
251,-33.414
252,-35.710
253,-32.459
254,-33.023
255,-35.829
256,-35.869
257,-35.897
258,-35.922
259,-35.225
260,-35.970
261,-35.995
262,-34.932
263,-36.045
264,-36.070
265,-36.095
266,-36.080
267,-34.913
268,-36.186
269,-36.218
270,-36.250
271,-34.808
272,-35.520
273,-35.251
274,-36.380
275,-36.414
276,-36.449
277,-36.484
278,-36.520
279,-36.556
280,-36.592
281,-35.712
282,-36.665
283,-36.702
284,-36.729
285,-36.744
286,-36.759
287,-36.775
288,-36.790
289,-36.805
290,-34.758
291,-36.837
292,-35.001
293,-36.594
294,-36.886
295,-36.903
296,-36.920
297,-36.938
298,-36.430
299,-36.973
300,-36.435
301,-37.009
302,-37.026
303,-37.040
304,-37.054
305,-35.745
306,-37.083
307,-37.098
308,-34.514
309,-34.765
310,-37.141
311,-36.546
312,-36.426
313,-37.199
314,-37.220
315,-37.241
316,-37.262
317,-37.275
318,-33.667
319,-37.327
320,-37.345
321,-37.331
322,-33.788
323,-36.575
324,-37.289
325,-36.616
326,-35.846
327,-37.247
328,-35.131
329,-33.251
330,-37.237
331,-37.255
332,-37.272
333,-33.633
334,-34.729
335,-34.211
336,-37.342
337,-34.393
338,-37.378
339,-35.118
340,-35.412
341,-37.455
342,-36.098
343,-34.495
344,-36.142
345,-37.561
346,-35.490
347,-37.614
348,-37.639
349,-36.555
350,-37.688
351,-36.300
352,-36.820
353,-37.763
354,-34.065
355,-35.351
356,-35.769
357,-35.359
358,-34.814
359,-33.702
360,-35.737
361,-38.039
362,-36.242
363,-33.924
364,-35.035
365,-38.209
366,-38.270
367,-38.343
368,-38.416
369,-38.491
370,-36.526
371,-35.808
372,-38.725
373,-35.095
374,-38.888
375,-38.979
376,-36.489
377,-39.180
378,-39.285
379,-39.392
380,-36.609
381,-36.450
382,-39.730
383,-39.849
384,-39.858
385,-37.700
386,-38.290
387,-36.473
388,-39.394
389,-40.508
390,-37.450
391,-38.822
392,-37.300
393,-40.148
394,-37.392
395,-36.697
396,-35.711
397,-36.902
398,-37.130
399,-40.789
400,-39.446
401,-36.987
402,-37.244
403,-39.273
404,-37.239
405,-36.130
406,-36.930
407,-36.077
408,-35.794
409,-35.033
410,-34.840
411,-34.109
412,-33.930
413,-33.792
414,-32.695
415,-32.837
416,-31.987
417,-31.105
418,-30.688
419,-30.003
420,-29.810
421,-29.327
422,-29.116
423,-28.912
424,-28.563
425,-28.575
426,-28.404
427,-28.533
428,-28.681
429,-28.958
430,-29.041
431,-29.511
432,-29.922
433,-30.136
434,-30.697
435,-30.976
436,-31.391
437,-31.739
438,-32.081
439,-32.417
440,-32.905
441,-33.036
442,-33.243
443,-33.090
444,-33.014
445,-33.766
446,-33.492
447,-33.785
448,-33.452
449,-33.982
450,-33.879
451,-33.786
452,-34.354
453,-34.319
454,-34.220
455,-34.730
456,-34.501
457,-34.445
458,-34.940
459,-34.452
460,-34.840
461,-34.859
462,-34.645
463,-34.998
464,-34.976
465,-35.567
466,-35.560
467,-35.592
468,-35.565
469,-35.398
470,-35.417
471,-35.815
472,-35.828
473,-35.569
474,-35.289
475,-35.743
476,-35.545
477,-36.094
478,-35.407
479,-35.645
480,-35.739
481,-35.269
482,-36.082
483,-36.128
484,-35.800
485,-36.388
486,-36.180
487,-35.671
488,-36.307
489,-36.824
490,-36.218
491,-36.665
492,-36.556
493,-36.266
494,-35.797
495,-35.950
496,-36.415
497,-36.032
498,-36.208
499,-36.140
500,-36.428
501,-36.226
502,-36.156
503,-36.321
504,-36.433
505,-36.190
506,-36.263
507,-36.332
508,-36.258
509,-36.817
510,-36.766
511,-36.735
512,-36.969
513,-37.465
514,-36.523
515,-36.689
516,-36.819
517,-37.843
518,-37.116
519,-37.570
520,-37.269
521,-37.241
522,-38.202
523,-37.475
524,-37.343
525,-37.232
526,-37.724
527,-37.376
528,-37.166
529,-36.973
530,-37.382
531,-37.943
532,-37.694
533,-38.227
534,-37.624
535,-37.872
536,-37.364
537,-38.204
538,-38.226
539,-39.194
540,-38.092
541,-38.810
542,-37.626
543,-38.975
544,-38.623
545,-38.317
546,-39.667
547,-39.909
548,-38.549
549,-40.737
550,-38.706
551,-38.679
552,-38.547
553,-38.397
554,-39.029
555,-39.065
556,-39.761
557,-39.795
558,-39.715
559,-39.701
560,-39.365
561,-39.409
562,-39.426
563,-41.125
564,-39.390
565,-40.733
566,-39.435
567,-40.107
568,-38.894
569,-39.871
570,-40.052
571,-39.358
572,-40.270
573,-39.707
574,-40.064
575,-40.433
576,-39.905
577,-40.469
578,-40.090
579,-40.753
580,-40.550
581,-40.685
582,-40.091
583,-40.196
584,-40.172
585,-39.867
586,-41.350
587,-40.178
588,-40.054
589,-40.751
590,-40.941
591,-40.369
592,-40.758
593,-39.741
594,-40.721
595,-40.374
596,-40.203
597,-40.532
598,-40.306
599,-39.756
600,-39.541
601,-40.777
602,-39.911
603,-40.058
604,-41.208
605,-41.444
606,-39.965
607,-39.768
608,-40.158
609,-40.746
610,-39.126
611,-39.907
612,-40.365
613,-39.936
614,-41.118
615,-41.041
616,-41.255
617,-41.886
618,-41.199
619,-41.588
620,-42.430
621,-41.397
622,-42.000
623,-40.776
624,-41.573
625,-41.802
626,-40.749
627,-41.987
628,-40.143
629,-41.538
630,-41.550
631,-44.876
632,-40.227
633,-40.167
634,-40.325
635,-40.211
636,-40.899
637,-39.155
638,-40.469
639,-40.693
640,-39.646
641,-39.635
642,-40.193
643,-40.840
644,-39.425
645,-40.456
646,-40.106
647,-41.267
648,-39.832
649,-41.145
650,-39.747
651,-39.284
652,-39.963
653,-39.968
654,-40.176
655,-40.361
656,-39.820
657,-40.002
658,-40.066
659,-40.569
660,-38.650
661,-38.876
662,-38.752
663,-38.928
664,-38.887
665,-38.887
666,-38.790
667,-39.221
668,-38.930
669,-39.236
670,-39.131
671,-39.027
672,-38.847
673,-37.985
674,-38.477
675,-38.960
676,-38.949
677,-38.864
678,-38.866
679,-38.718
680,-39.134
681,-38.822
682,-38.340
683,-38.927
684,-38.579
685,-38.548
686,-38.192
687,-39.293
688,-38.575
689,-38.385
690,-38.830
691,-38.503
692,-38.297
693,-38.702
694,-38.000
695,-37.529
696,-37.672
697,-38.251
698,-37.996
699,-38.134
700,-38.223
701,-37.955
702,-38.509
703,-38.649
704,-39.039
705,-39.194
706,-38.398
707,-38.115
708,-39.117
709,-37.913
710,-37.954
711,-39.089
712,-38.064
713,-38.815
714,-38.427
715,-38.466
716,-38.910
717,-38.719
718,-38.343
719,-38.430
720,-37.878
721,-38.063
722,-39.335
723,-38.264
724,-38.624
725,-37.889
726,-38.263
727,-38.602
728,-38.551
729,-39.171
730,-38.261
731,-39.184
732,-39.515
733,-38.750
734,-38.272
735,-38.722
736,-40.279
737,-39.565
738,-39.960
739,-38.894
740,-39.283
741,-39.523
742,-39.944
743,-39.830
744,-39.625
745,-42.386
746,-39.148
747,-41.958
748,-40.272
749,-40.817
750,-39.764
751,-39.691
752,-40.426
753,-39.128
754,-39.525
755,-41.217
756,-40.240
757,-40.411
758,-40.034
759,-42.061
760,-39.879
761,-42.199
762,-41.357
763,-40.475
764,-41.051
765,-41.059
766,-43.160
767,-41.146
768,-40.688
769,-43.346
770,-42.421
771,-40.872
772,-43.020
773,-39.970
774,-43.586
775,-42.274
776,-44.348
777,-41.273
778,-41.073
779,-41.117
780,-41.006
781,-41.409
782,-40.560
783,-41.970
784,-41.622
785,-41.781
786,-40.512
787,-41.866
788,-40.536
789,-41.489
790,-41.481
791,-42.633
792,-41.715
793,-41.700
794,-42.005
795,-40.643
796,-42.801
797,-43.402
798,-42.353
799,-40.074
800,-40.482
801,-41.154
802,-40.912
803,-39.945
804,-39.798
805,-40.852
806,-40.078
807,-40.222
808,-39.387
809,-39.595
810,-42.216
811,-40.001
812,-40.489
813,-40.100
814,-39.783
815,-39.872
816,-39.203
817,-39.731
818,-39.206
819,-40.002
820,-39.548
821,-39.487
822,-39.723
823,-40.018
824,-39.149
825,-40.079
826,-39.034
827,-38.349
828,-38.957
829,-38.878
830,-38.921
831,-38.767
832,-41.020
833,-38.532
834,-38.002
835,-40.083
836,-39.658
837,-39.093
838,-39.121
839,-38.390
840,-39.250
841,-39.427
842,-38.365
843,-38.998
844,-38.496
845,-38.625
846,-38.951
847,-38.501
848,-39.364
849,-38.692
850,-38.905
851,-38.492
852,-39.566
853,-38.030
854,-38.604
855,-39.024
856,-39.236
857,-39.690
858,-38.043
859,-39.735
860,-39.315
861,-38.693
862,-39.254
863,-40.182
864,-39.127
865,-39.350
866,-39.678
867,-39.002
868,-39.366
869,-38.807
870,-38.492
871,-39.893
872,-38.424
873,-38.994
874,-37.510
875,-38.649
876,-39.190
877,-38.177
878,-37.195
879,-38.505
880,-37.499
881,-37.548
882,-40.778
883,-37.710
884,-38.394
885,-38.128
886,-37.427
887,-38.471
888,-37.866
889,-37.567
890,-37.962
891,-37.599
892,-37.732
893,-38.273
894,-37.961
895,-38.382
896,-38.226
897,-37.729
898,-38.935
899,-38.138
900,-38.389
901,-37.612
902,-37.833
903,-38.147
904,-40.814
905,-38.172
906,-38.394
907,-38.842
908,-38.433
909,-38.708
910,-38.883
911,-38.782
912,-39.123
913,-38.552
914,-38.194
915,-39.475
916,-39.839
917,-38.481
918,-38.098
919,-37.692
920,-38.101
921,-38.525
922,-39.369
923,-38.231
924,-38.876
925,-37.614
926,-37.602
927,-37.774
928,-37.989
929,-39.096
930,-39.331
931,-38.616
932,-40.464
933,-39.285
934,-39.113
935,-38.551
936,-40.454
937,-38.229
938,-39.193
939,-38.222
940,-38.273
941,-37.013
942,-38.833
943,-39.276
944,-37.829
945,-38.561
946,-38.721
947,-37.793
948,-38.774
949,-37.403
950,-37.823
951,-37.616
952,-37.658
953,-38.648
954,-38.642
955,-38.548
956,-37.341
957,-38.501
958,-37.323
959,-38.433
960,-38.228
961,-38.144
962,-38.455
963,-38.911
964,-37.801
965,-38.421
966,-40.603
967,-38.417
968,-39.931
969,-38.126
970,-39.461
971,-42.057
972,-37.961
973,-37.387
974,-38.009
975,-38.348
976,-38.056
977,-39.083
978,-39.390
979,-39.095
980,-38.700
981,-38.465
982,-39.742
983,-38.396
984,-38.765
985,-37.512
986,-38.684
987,-39.980
988,-37.080
989,-40.738
990,-38.275
991,-41.464
992,-38.070
993,-36.799
994,-37.099
995,-36.653
996,-36.273
997,-38.632
998,-40.396
999,-35.970
1000,-38.273
1001,-36.558


STATE,0.vs,ZZZZZ000000097CW00lWW0mbyy7oOdm05(udn8c)8crGssZ(PBzQ7Q,Z6xhKXA9He6DCk1SfkHLELTm3V0IHt8N1AGHAG5UzR(RPAMfAKfeBQ,Z0VSYvS7IcZTq3881EeXIOZMrkZdfdVdG4zbs200
STATE,1.vs,ZZZZZ000001752CW00lq1Dy4zi7Ra6Ced(8nmO7pucpmtYVQMtjoZV,ZyJ94ffi1jqHf6DR86Kd2HJ4GF6Wgr9GPhA)k0h8(dTXl9B7f3BeEk,ZH5Q6zy7peL)oMsctgUNsEcn5AB5Tk5)odlAAo5(I8Un16X9HiyzFU,ZxRRXgygcwA4OOZHG3HjAHrOOb(tJen4Y)qcrqcqi3x7SrNUplkdvx,Zt837i13C0nEICFZYF8ExTzNDIA70EnJKyZ7yXxviKKha6c87uO3Qe,Z3)5ZjCKubYnZUoF)8PP1YCTD8TjgPD8GWMRNaQ)oCeQJNfQRBTDB8,ZTBtg6e0PDFJaSUMGauuTkxTDpAE4aH8730TnG)WFi)j(xp8lfG1yI,Z3kpUQyXOnSKr688Eufhu1qg3FrLYzhW50viEIhsh5rMmbIWqFQCSz,ZdiYm2k8(pRfr3vyPDkle8FbSxc485SF5IhBjYWtIlmv5KkLhP0qzu,Z(8vz6N8k)I38hpCPmejy07lnhyJ3u87WoZKcNsZKliL9wXTe2vaYr,ZpNnQz3nhBl0ifnkzo1BqXmSW3uDw)hN106C4obC8ScfmGKvQ1Z4DR,ZLXtAl4btSjXMCVC2pEKTUggv6Rlo6PSPw1u30fpRsHKZHdz5S(i13,ZHFKeps9XjBgeThnYMmP7vc(Qoz3kpalEalDw5SD)Gi2unOsqc3Fq),ZRB7Ggjeyye4qtHhwQ3MQVa1E3z3FYL6XuoWvGhxld9XQzZTYVFOU7,ZJ7aM(POvoueKM1EyXfsz40ELC0loj6li35xGOnjWdoSIwBfY9mkl2,ZGPfYLGI9b8rscxhQYUtK1nWsm9yXkRb1hvfaV3aHlhAuN7ECZwXQH,Z9kwrBusmRJ)kcXL91FLlAG3oXiQ0E40jKMvhp0y(vH1Fy49yGGNyw,ZKi3cQfIONdqja0Iw8Hga1idIOIPFlGr27o6EfqgEYTXMSt7BwEf)g,Z5iWBoZ((1hXFUK1geFpRm3CIuYNOFsBQW835C9tVYg3Bpx6Njce1N,Z8mmV)5XRP7sMntVgXd089Nf7Zzfc3bVYOtfGXYZp5kq7Au(F0tHtP,Z8hpRlWl7eko)tfhkoVuJ71yPVVgP5sBa14HnpkWVz70vqWZpY8wlk,ZXtil(f47)j4dcxoEojEh0d9Cxy0rqPjGn)llbtPMgWpG1nMebocrW,ZNhkIxCTQiiYBJhWInPkh(7nIquyJw5G5CLd1uJU9KOf8SlY)yBzC5,ZPHc3rj2p9YkCfjGc7G02X9eUUvLHkRsaWaXQKorbBWmCBfLma(AGV,Z8pKNGWQnFbgOTY(evhzoACe(FwEM4fv3bt16b5qEO9jEeixbYtYw8,ZN0EswBLgaRjJUBlF10j)RuBOwR(Zox2YiIhwJOWuuaukcU0A2eZFL,ZtSzSXAUr0)Pp6WyWdr3G0(qGKBAMW1wnWhhApG6zmKkii1pni5Zvs,Z7wzPv71FUv6tmTcH5g8)XqxT7llQlK7Brjtvy1QfkD1h9Ledy4PQw,ZI0gV0FpMBhRqWHq0hpRnwZ)lJ6)aXRYl1b6bAbqgCtK1eUuCWdN4l,Z4QWyfT0VdTqqlolL0HAFwBTN0ggTX10(QuCBPrsujGPXWIksq(ohz,ZOVdoAhEj5032d(bIkcGO63KmdeqqfH1E9OmMIyZlOKsxNACSMPfnV,ZkOaXqu11I(F(eU6VbTuKvPrexU1uLVKa)XCoi(3HnN6xYO845ckr1,ZpOtVA874b(0cVEW5)wQBbKaCbrfvlB2QS9jJKC5tdIx27GYLU7ZDL,ZnDYWFfSJJKZajptFDPZ3qHxbp6dwL1OiLlojnBStaOD3C)k1jSn2r,Zpp0caLwREMr(5qe8UYf6P34eBmLmDud2Z)sF)X2RuA1WMd1F8tWYt,Zhjs08LYvBWOvKHyc9BThGAZV)ztfBjp1KxnHRHfhWKqpWsmoEJM9J,Zi6cFE4oiCMH9wLD7sC5h7z95Ub3GjKzwEyVdw5gdu0X7BoniMgR48,ZElqDO0c6TkzfExY8FSwrPG)MDR2zj0fovgv3cESyWDxRo9vHPwMno,Z3DAYEbtBkQFKYVWW0xfya9kBfAMqwT1D3mNnEi6EGPF)sJl30oeKQ,ZckCmJDVGkeX74m2m3T5rttjC4GfnCptbRTw)W5hX(D05DtmFUsY)W,Z3MGlbruNsL1lBCfX5UtE0RRirYxi6LVrsKGwcrhssr6IgUGTsa3jw,Z1s1AuW8jb2dqwtRm1qCinQYJvHGa16m79i68xXeNAGbU0CsG2dKuz,ZaxyTvrWtjtyebr8pbEfHKZEA23I0QPu4rEbBihn7W8BxZ13pJV)jT,ZuYxILNgq6ad6IrCM0tqpsWvBYBt4XFMhDONoPGYOMVg6N3dReUKBn,Zz(Tt8ucp4GcUHfmC4

