TYPE,TRACE,A

DATE & TIME,19Jul2013 08:32PM WETDS
215,-33.502
216,-33.582
217,-33.663
218,-33.221
219,-33.830
220,-33.912
221,-33.969
222,-34.026
223,-34.085
224,-34.144
225,-34.204
226,-34.265
227,-34.326
228,-31.459
229,-34.452
230,-34.507
231,-33.540
232,-34.618
233,-34.674
234,-34.732
235,-34.790
236,-34.849
237,-34.909
238,-34.969
239,-35.027
240,-35.085
241,-35.144
242,-35.072
243,-35.264
244,-35.325
245,-35.306
246,-35.451
247,-35.515
248,-35.557
249,-35.595
250,-33.531
251,-33.228
252,-35.710
253,-35.566
254,-35.789
255,-35.376
256,-33.674
257,-34.028
258,-35.049
259,-35.946
260,-34.929
261,-35.995
262,-36.020
263,-36.045
264,-33.831
265,-36.095
266,-36.124
267,-34.076
268,-36.186
269,-36.218
270,-36.250
271,-34.326
272,-36.315
273,-36.347
274,-36.380
275,-36.414
276,-35.052
277,-36.484
278,-36.520
279,-34.410
280,-36.592
281,-36.628
282,-36.665
283,-36.702
284,-36.729
285,-36.744
286,-34.602
287,-36.775
288,-36.790
289,-36.455
290,-36.821
291,-36.837
292,-36.852
293,-36.868
294,-36.886
295,-36.903
296,-36.920
297,-36.938
298,-35.857
299,-36.973
300,-36.991
301,-37.009
302,-33.298
303,-35.769
304,-36.989
305,-37.069
306,-37.083
307,-36.298
308,-37.112
309,-37.126
310,-37.141
311,-35.944
312,-35.571
313,-37.199
314,-35.779
315,-36.809
316,-37.262
317,-34.473
318,-37.305
319,-36.852
320,-36.236
321,-37.331
322,-37.073
323,-37.303
324,-36.282
325,-37.275
326,-37.261
327,-36.799
328,-37.233
329,-37.220
330,-34.394
331,-36.604
332,-37.272
333,-36.912
334,-37.307
335,-33.670
336,-36.285
337,-37.360
338,-35.872
339,-37.142
340,-36.199
341,-37.455
342,-37.481
343,-37.507
344,-36.562
345,-37.561
346,-37.587
347,-34.632
348,-36.590
349,-35.108
350,-37.224
351,-34.626
352,-37.738
353,-35.732
354,-37.788
355,-37.518
356,-37.839
357,-37.170
358,-37.915
359,-37.956
360,-37.997
361,-38.039
362,-34.780
363,-38.123
364,-37.229
365,-36.249
366,-36.469
367,-38.057
368,-37.538
369,-36.313
370,-37.939
371,-34.962
372,-36.254
373,-37.382
374,-37.358
375,-38.979
376,-37.896
377,-38.902
378,-36.320
379,-39.392
380,-39.501
381,-39.614
382,-39.730
383,-39.849
384,-39.622
385,-40.065
386,-40.172
387,-36.704
388,-40.393
389,-40.508
390,-40.627
391,-40.748
392,-40.874
393,-36.724
394,-40.803
395,-38.318
396,-39.864
397,-38.030
398,-38.674
399,-37.257
400,-39.839
401,-41.819
402,-40.067
403,-38.723
404,-37.618
405,-40.715
406,-37.704
407,-38.673
408,-37.262
409,-35.718
410,-36.065
411,-34.940
412,-34.846
413,-35.255
414,-33.402
415,-33.252
416,-32.846
417,-32.194
418,-31.274
419,-30.784
420,-30.537
421,-29.929
422,-29.650
423,-29.480
424,-29.593
425,-29.323
426,-29.271
427,-29.304
428,-29.411
429,-29.660
430,-30.067
431,-30.402
432,-31.032
433,-31.598
434,-31.827
435,-32.548
436,-33.183
437,-33.398
438,-33.892
439,-33.451
440,-34.355
441,-33.665
442,-34.089
443,-34.751
444,-35.198
445,-35.556
446,-35.261
447,-35.686
448,-34.656
449,-34.848
450,-35.179
451,-35.191
452,-35.267
453,-35.231
454,-35.646
455,-35.334
456,-35.856
457,-37.347
458,-36.523
459,-36.141
460,-35.780
461,-36.188
462,-36.132
463,-36.334
464,-36.170
465,-36.826
466,-36.832
467,-37.517
468,-37.872
469,-36.987
470,-37.281
471,-36.586
472,-36.502
473,-36.597
474,-36.737
475,-36.821
476,-36.964
477,-37.903
478,-37.015
479,-37.326
480,-37.934
481,-37.207
482,-36.815
483,-37.138
484,-38.594
485,-37.557
486,-37.792
487,-37.531
488,-38.450
489,-37.405
490,-37.287
491,-37.843
492,-38.155
493,-37.452
494,-38.846
495,-37.195
496,-38.038
497,-37.312
498,-37.759
499,-38.329
500,-38.355
501,-37.402
502,-37.592
503,-38.105
504,-37.737
505,-37.807
506,-37.529
507,-37.872
508,-37.861
509,-37.259
510,-38.669
511,-38.854
512,-38.012
513,-41.821
514,-38.678
515,-38.318
516,-38.761
517,-38.887
518,-38.324
519,-39.898
520,-38.528
521,-39.029
522,-39.039
523,-38.456
524,-39.609
525,-39.175
526,-39.159
527,-41.406
528,-39.293
529,-38.873
530,-39.405
531,-39.892
532,-39.054
533,-38.892
534,-39.888
535,-39.690
536,-39.073
537,-39.676
538,-39.048
539,-39.819
540,-40.400
541,-40.738
542,-40.773
543,-39.574
544,-40.045
545,-40.404
546,-40.266
547,-40.594
548,-41.114
549,-39.670
550,-40.988
551,-40.028
552,-40.620
553,-40.336
554,-41.142
555,-40.880
556,-41.595
557,-41.083
558,-41.968
559,-40.191
560,-40.392
561,-39.926
562,-41.476
563,-41.773
564,-44.154
565,-41.528
566,-40.844
567,-40.830
568,-39.625
569,-40.370
570,-42.399
571,-40.609
572,-41.993
573,-42.524
574,-42.881
575,-41.697
576,-45.001
577,-42.336
578,-43.148
579,-41.819
580,-42.964
581,-42.783
582,-41.913
583,-46.966
584,-43.505
585,-44.383
586,-42.573
587,-43.567
588,-43.092
589,-42.158
590,-42.780
591,-42.060
592,-41.252
593,-41.400
594,-42.980
595,-42.480
596,-42.518
597,-42.499
598,-42.066
599,-41.334
600,-42.585
601,-41.135
602,-42.547
603,-42.519
604,-42.701
605,-42.255
606,-41.442
607,-43.333
608,-41.808
609,-42.225
610,-45.061
611,-42.079
612,-43.708
613,-44.345
614,-42.752
615,-47.175
616,-43.467
617,-42.804
618,-44.468
619,-43.660
620,-42.639
621,-45.119
622,-41.219
623,-42.335
624,-43.367
625,-42.346
626,-44.452
627,-41.728
628,-42.641
629,-45.702
630,-42.516
631,-46.731
632,-42.245
633,-42.581
634,-41.884
635,-41.625
636,-42.985
637,-42.017
638,-42.771
639,-41.377
640,-41.549
641,-42.954
642,-42.055
643,-42.035
644,-42.122
645,-42.911
646,-42.336
647,-42.226
648,-41.948
649,-41.545
650,-40.626
651,-40.485
652,-44.756
653,-42.234
654,-42.528
655,-41.963
656,-41.557
657,-40.615
658,-44.373
659,-41.775
660,-41.570
661,-40.644
662,-41.772
663,-40.843
664,-40.128
665,-41.587
666,-40.241
667,-41.153
668,-40.556
669,-41.372
670,-40.499
671,-40.050
672,-42.360
673,-39.765
674,-39.618
675,-42.147
676,-39.702
677,-40.534
678,-40.854
679,-41.398
680,-40.905
681,-40.658
682,-42.438
683,-39.870
684,-41.063
685,-40.097
686,-41.211
687,-40.258
688,-39.586
689,-41.034
690,-41.352
691,-40.001
692,-40.832
693,-39.518
694,-38.624
695,-39.920
696,-40.187
697,-39.229
698,-40.214
699,-38.988
700,-40.121
701,-40.073
702,-40.772
703,-41.173
704,-39.964
705,-39.601
706,-39.973
707,-41.086
708,-40.607
709,-41.022
710,-40.215
711,-40.426
712,-40.540
713,-40.719
714,-40.660
715,-41.625
716,-39.652
717,-41.095
718,-40.120
719,-40.132
720,-40.349
721,-40.737
722,-41.558
723,-40.632
724,-40.698
725,-40.440
726,-41.494
727,-40.111
728,-40.379
729,-41.870
730,-41.016
731,-42.083
732,-43.023
733,-40.805
734,-42.622
735,-42.391
736,-42.102
737,-42.629
738,-42.089
739,-41.633
740,-41.558
741,-42.851
742,-40.490
743,-46.833
744,-41.663
745,-44.653
746,-42.408
747,-42.961
748,-44.100
749,-41.372
750,-43.183
751,-41.142
752,-41.987
753,-43.333
754,-43.778
755,-43.132
756,-42.881
757,-41.751
758,-45.014
759,-44.118
760,-41.712
761,-42.944
762,-44.614
763,-43.100
764,-46.687
765,-41.405
766,-42.417
767,-43.146
768,-46.669
769,-44.930
770,-44.344
771,-45.950
772,-43.944
773,-46.646
774,-43.319
775,-46.641
776,-43.123
777,-41.810
778,-45.026
779,-45.730
780,-43.313
781,-42.687
782,-42.880
783,-44.006
784,-44.810
785,-46.679
786,-43.371
787,-46.679
788,-46.679
789,-45.135
790,-42.531
791,-43.557
792,-43.568
793,-46.679
794,-46.679
795,-45.111
796,-42.029
797,-42.672
798,-43.500
799,-41.832
800,-42.755
801,-46.679
802,-44.486
803,-44.688
804,-44.225
805,-43.295
806,-41.575
807,-42.444
808,-43.102
809,-44.753
810,-42.240
811,-42.191
812,-42.507
813,-42.476
814,-41.862
815,-42.211
816,-42.821
817,-41.327
818,-42.225
819,-43.517
820,-46.013
821,-40.676
822,-42.490
823,-40.506
824,-42.367
825,-40.318
826,-42.796
827,-40.293
828,-40.511
829,-41.811
830,-40.540
831,-41.127
832,-40.650
833,-40.593
834,-41.690
835,-45.055
836,-41.516
837,-40.927
838,-41.226
839,-40.120
840,-43.445
841,-40.711
842,-41.663
843,-40.477
844,-39.386
845,-40.808
846,-46.012
847,-41.292
848,-40.168
849,-41.330
850,-40.893
851,-41.774
852,-41.405
853,-40.449
854,-40.547
855,-40.184
856,-40.281
857,-41.888
858,-41.606
859,-39.530
860,-40.253
861,-42.691
862,-40.450
863,-41.793
864,-42.298
865,-41.538
866,-41.043
867,-42.741
868,-44.383
869,-40.726
870,-40.228
871,-42.164
872,-40.858
873,-40.239
874,-41.549
875,-40.700
876,-39.718
877,-41.253
878,-41.561
879,-40.536
880,-41.624
881,-38.899
882,-39.910
883,-39.962
884,-40.372
885,-39.512
886,-41.192
887,-39.951
888,-39.804
889,-41.845
890,-41.713
891,-41.581
892,-40.000
893,-42.338
894,-40.864
895,-40.466
896,-41.396
897,-42.331
898,-39.753
899,-40.974
900,-41.061
901,-41.025
902,-41.090
903,-41.741
904,-42.134
905,-39.859
906,-41.776
907,-40.963
908,-43.349
909,-40.888
910,-44.068
911,-42.638
912,-43.697
913,-39.949
914,-43.719
915,-41.683
916,-42.087
917,-40.017
918,-41.118
919,-43.640
920,-42.107
921,-39.876
922,-40.863
923,-39.955
924,-40.941
925,-42.803
926,-40.676
927,-41.024
928,-40.633
929,-39.751
930,-41.880
931,-41.759
932,-40.765
933,-40.605
934,-43.408
935,-43.025
936,-40.821
937,-43.003
938,-39.177
939,-39.492
940,-42.808
941,-38.599
942,-41.502
943,-44.275
944,-41.471
945,-40.356
946,-44.946
947,-41.056
948,-40.313
949,-40.549
950,-40.864
951,-43.258
952,-41.496
953,-41.744
954,-39.840
955,-40.736
956,-41.050
957,-44.829
958,-40.086
959,-41.404
960,-39.819
961,-40.360
962,-39.790
963,-39.792
964,-41.337
965,-41.467
966,-39.415
967,-44.444
968,-43.104
969,-39.829
970,-42.575
971,-41.984
972,-44.195
973,-42.774
974,-41.899
975,-40.673
976,-42.780
977,-43.112
978,-40.699
979,-42.770
980,-39.233
981,-43.757
982,-40.464
983,-40.332
984,-40.315
985,-41.878
986,-38.324
987,-40.357
988,-39.238
989,-41.547
990,-41.807
991,-38.816
992,-42.160
993,-41.967
994,-39.105
995,-40.326
996,-38.529
997,-39.869
998,-38.418
999,-40.139
1000,-38.023
1001,-39.667


STATE,0.vs,ZZZZZ000000097CW00lWW0mbyy7oOdm05(udn8c)8crGssZ(PBzQ7Q,Z6xhKXA9He6DCk1SfkHLELTm3V0IHt8N1AGHAG5UzR(RPAMfAKfeBQ,Z0VSYvS7IcZTq3881EeXIOZMrkZdfdVdG4zbs200
STATE,1.vs,ZZZZZ000001752CW00lq1Dy4zi7Ra6Ced(8nmO7pucpmtYVQMtjoZV,ZyJ94ffi1jqHf6DR86Kd2HJ4GF6Wgr9GPhA)k0h8(dTXl9B7f3BeEk,ZH5Q6zy7peL)oMsctgUNsEcn5AB5Tk5)odlAAo5(I8Un16X9HiyzFU,ZxRRXgygcwA4OOZHG3HjAHrOOb(tJen4Y)qcrqcqi3x7SrNUplkdvx,Zt837i13C0nEICFZYF8ExTzNDIA70EnJKyZ7yXxviKKha6c87uO3Qe,Z3)5ZjCKubYnZUoF)8PP1YCTD8TjgPD8GWMRNaQ)oCeQJNfQRBTDB8,ZTBtg6e0PDFJaSUMGauuTkxTDpAE4aH8730TnG)WFi)j(xp8lfG1yI,Z3kpUQyXOnSKr688Eufhu1qg3FrLYzhW50viEIhsh5rMmbIWqFQCSz,ZdiYm2k8(pRfr3vyPDkle8FbSxc485SF5IhBjYWtIlmv5KkLhP0qzu,Z(8vz6N8k)I38hpCPmejy07lnhyJ3u87WoZKcNsZKliL9wXTe2vaYr,ZpNnQz3nhBl0ifnkzo1BqXmSW3uDw)hN106C4obC8ScfmGKvQ1Z4DR,ZLXtAl4btSjXMCVC2pEKTUggv6Rlo6PSPw1u30fpRsHKZHdz5S(i13,ZHFKeps9XjBgeThnYMmP7vc(Qoz3kpalEalDw5SD)Gi2unOsqc3Fq),ZRB7Ggjeyye4qtHhwQ3MQVa1E3z3FYL6XuoWvGhxld9XQzZTYVFOU7,ZJ7aM(POvoueKM1EyXfsz40ELC0loj6li35xGOnjWdoSIwBfY9mkl2,ZGPfYLGI9b8rscxhQYUtK1nWsm9yXkRb1hvfaV3aHlhAuN7ECZwXQH,Z9kwrBusmRJ)kcXL91FLlAG3oXiQ0E40jKMvhp0y(vH1Fy49yGGNyw,ZKi3cQfIONdqja0Iw8Hga1idIOIPFlGr27o6EfqgEYTXMSt7BwEf)g,Z5iWBoZ((1hXFUK1geFpRm3CIuYNOFsBQW835C9tVYg3Bpx6Njce1N,Z8mmV)5XRP7sMntVgXd089Nf7Zzfc3bVYOtfGXYZp5kq7Au(F0tHtP,Z8hpRlWl7eko)tfhkoVuJ71yPVVgP5sBa14HnpkWVz70vqWZpY8wlk,ZXtil(f47)j4dcxoEojEh0d9Cxy0rqPjGn)llbtPMgWpG1nMebocrW,ZNhkIxCTQiiYBJhWInPkh(7nIquyJw5G5CLd1uJU9KOf8SlY)yBzC5,ZPHc3rj2p9YkCfjGc7G02X9eUUvLHkRsaWaXQKorbBWmCBfLma(AGV,Z8pKNGWQnFbgOTY(evhzoACe(FwEM4fv3bt16b5qEO9jEeixbYtYw8,ZN0EswBLgaRjJUBlF10j)RuBOwR(Zox2YiIhwJOWuuaukcU0A2eZFL,ZtSzSXAUr0)Pp6WyWdr3G0(qGKBAMW1wnWhhApG6zmKkii1pni5Zvs,Z7wzPv71FUv6tmTcH5g8)XqxT7llQlK7Brjtvy1QfkD1h9Ledy4PQw,ZI0gV0FpMBhRqWHq0hpRnwZ)lJ6)aXRYl1b6bAbqgCtK1eUuCWdN4l,Z4QWyfT0VdTqqlolL0HAFwBTN0ggTX10(QuCBPrsujGPXWIksq(ohz,ZOVdoAhEj5032d(bIkcGO63KmdeqqfH1E9OmMIyZlOKsxNACSMPfnV,ZkOaXqu11I(F(eU6VbTuKvPrexU1uLVKa)XCoi(3HnN6xYO845ckr1,ZpOtVA874b(0cVEW5)wQBbKaCbrfvlB2QS9jJKC5tdIx27GYLU7ZDL,ZnDYWFfSJJKZajptFDPZ3qHxbp6dwL1OiLlojnBStaOD3C)k1jSn2r,Zpp0caLwREMr(5qe8UYf6P34eBmLmDud2Z)sF)X2RuA1WMd1F8tWYt,Zhjs08LYvBWOvKHyc9BThGAZV)ztfBjp1KxnHRHfhWKqpWsmoEJM9J,Zi6cFE4oiCMH9wLD7sC5h7z95Ub3GjKzwEyVdw5gdu0X7BoniMgR48,ZElqDO0c6TkzfExY8FSwrPG)MDR2zj0fovgv3cESyWDxRo9vHPwMno,Z3DAYEbtBkQFKYVWW0xfya9kBfAMqwT1D3mNnEi6EGPF)sJl30oeKQ,ZckCmJDVGkeX74m2m3T5rttjC4GfnCptbRTw)W5hX(D05DtmFUsY)W,Z3MGlbruNsL1lBCfX5UtE0RRirYxi6LVrsKGwcrhssr6IgUGTsa3jw,Z1s1AuW8jb2dqwtRm1qCinQYJvHGa16m79i68xXeNAGbU0CsG2dKuz,ZaxyTvrWtjtyebr8pbEfHKZEA23I0QPu4rEbBihn7W8BxZ13pJV)jT,ZuYxILNgq6ad6IrCM0tqpsWvBYBt4XFMhDONoPGYOMVg6N3dReUKBn,Zz(Tt8ucp4GcUHfmC4

