TYPE,TRACE,A

DATE & TIME,19Jul2013 08:46PM WETDS
215,-33.502
216,-33.582
217,-30.897
218,-32.032
219,-33.830
220,-33.912
221,-33.969
222,-33.876
223,-34.085
224,-34.144
225,-34.204
226,-34.265
227,-34.326
228,-32.996
229,-34.452
230,-34.507
231,-34.562
232,-33.683
233,-34.674
234,-34.732
235,-34.604
236,-34.780
237,-34.902
238,-34.969
239,-34.716
240,-35.085
241,-31.936
242,-35.203
243,-35.264
244,-34.892
245,-31.330
246,-35.451
247,-35.515
248,-31.411
249,-33.330
250,-35.633
251,-35.671
252,-35.710
253,-34.935
254,-30.898
255,-33.479
256,-35.869
257,-35.897
258,-35.922
259,-35.946
260,-34.185
261,-35.995
262,-32.523
263,-36.045
264,-36.070
265,-33.698
266,-36.124
267,-36.155
268,-36.115
269,-36.218
270,-36.250
271,-32.881
272,-31.690
273,-36.347
274,-36.380
275,-36.414
276,-36.449
277,-36.484
278,-34.632
279,-36.556
280,-35.683
281,-35.940
282,-36.665
283,-36.282
284,-33.182
285,-35.960
286,-32.621
287,-36.775
288,-32.627
289,-36.805
290,-35.704
291,-34.634
292,-34.948
293,-32.853
294,-31.526
295,-36.903
296,-34.041
297,-36.938
298,-34.392
299,-33.788
300,-36.991
301,-37.009
302,-36.212
303,-34.909
304,-36.485
305,-37.069
306,-34.874
307,-33.890
308,-36.994
309,-35.498
310,-35.407
311,-33.159
312,-32.843
313,-34.823
314,-32.615
315,-34.234
316,-33.218
317,-34.934
318,-36.918
319,-37.327
320,-35.282
321,-36.444
322,-35.591
323,-35.810
324,-33.671
325,-36.081
326,-34.544
327,-37.247
328,-31.865
329,-37.220
330,-32.948
331,-34.690
332,-35.168
333,-37.289
334,-34.660
335,-37.224
336,-34.661
337,-35.790
338,-37.378
339,-36.569
340,-37.429
341,-36.283
342,-37.423
343,-34.145
344,-33.867
345,-33.670
346,-34.257
347,-35.514
348,-35.082
349,-34.263
350,-33.356
351,-32.870
352,-33.174
353,-33.184
354,-36.689
355,-32.389
356,-35.547
357,-37.875
358,-34.081
359,-36.508
360,-35.425
361,-37.952
362,-38.081
363,-36.105
364,-33.869
365,-32.884
366,-34.588
367,-35.772
368,-33.850
369,-36.078
370,-33.990
371,-34.869
372,-35.946
373,-34.367
374,-34.737
375,-33.634
376,-34.698
377,-35.911
378,-34.158
379,-37.487
380,-37.062
381,-35.677
382,-35.071
383,-34.325
384,-34.928
385,-37.942
386,-35.584
387,-36.465
388,-35.654
389,-37.582
390,-36.384
391,-35.450
392,-35.454
393,-36.707
394,-35.355
395,-36.040
396,-37.219
397,-36.111
398,-36.626
399,-34.465
400,-35.404
401,-36.526
402,-35.486
403,-35.141
404,-35.205
405,-35.574
406,-33.924
407,-34.666
408,-34.292
409,-33.573
410,-33.705
411,-32.864
412,-31.695
413,-31.848
414,-31.198
415,-30.764
416,-30.546
417,-29.867
418,-29.718
419,-29.305
420,-28.905
421,-28.473
422,-28.368
423,-28.038
424,-28.004
425,-27.730
426,-27.756
427,-27.554
428,-27.555
429,-27.571
430,-27.796
431,-28.090
432,-28.425
433,-28.870
434,-29.432
435,-29.787
436,-30.228
437,-30.584
438,-31.285
439,-31.270
440,-31.934
441,-31.831
442,-32.148
443,-32.019
444,-32.241
445,-32.266
446,-32.345
447,-32.260
448,-32.444
449,-32.618
450,-32.482
451,-33.108
452,-32.631
453,-32.798
454,-32.942
455,-32.880
456,-33.041
457,-32.803
458,-32.830
459,-33.070
460,-32.937
461,-33.095
462,-33.037
463,-33.337
464,-32.924
465,-33.485
466,-33.420
467,-33.271
468,-33.154
469,-33.680
470,-33.521
471,-33.432
472,-33.330
473,-33.728
474,-33.349
475,-33.845
476,-33.524
477,-33.520
478,-33.851
479,-33.335
480,-33.467
481,-33.895
482,-33.689
483,-33.781
484,-33.855
485,-33.954
486,-33.783
487,-33.556
488,-33.937
489,-34.020
490,-33.916
491,-33.828
492,-33.637
493,-33.923
494,-34.076
495,-33.829
496,-34.088
497,-34.052
498,-34.208
499,-34.106
500,-34.604
501,-34.402
502,-34.319
503,-34.107
504,-34.174
505,-34.810
506,-34.595
507,-34.500
508,-34.466
509,-34.591
510,-34.750
511,-34.872
512,-34.768
513,-34.602
514,-34.693
515,-34.711
516,-35.062
517,-34.891
518,-34.879
519,-35.059
520,-35.112
521,-35.125
522,-34.984
523,-35.067
524,-34.902
525,-35.219
526,-35.487
527,-35.018
528,-35.066
529,-35.451
530,-35.176
531,-35.308
532,-35.297
533,-35.464
534,-35.808
535,-35.793
536,-35.971
537,-36.178
538,-36.700
539,-35.666
540,-36.462
541,-36.454
542,-37.198
543,-36.510
544,-36.851
545,-36.453
546,-36.888
547,-36.325
548,-36.629
549,-37.080
550,-36.677
551,-37.087
552,-36.382
553,-36.449
554,-36.309
555,-36.995
556,-37.450
557,-37.423
558,-36.902
559,-36.851
560,-37.225
561,-37.419
562,-36.844
563,-37.667
564,-37.357
565,-37.039
566,-37.557
567,-37.447
568,-37.030
569,-37.843
570,-38.080
571,-38.462
572,-38.330
573,-37.606
574,-38.363
575,-37.263
576,-37.378
577,-37.773
578,-37.910
579,-38.233
580,-38.029
581,-38.516
582,-37.853
583,-38.672
584,-38.865
585,-38.251
586,-38.162
587,-38.619
588,-38.611
589,-38.036
590,-38.369
591,-38.619
592,-38.081
593,-38.266
594,-38.165
595,-38.136
596,-37.924
597,-38.274
598,-38.024
599,-38.182
600,-38.684
601,-38.504
602,-39.835
603,-38.549
604,-38.905
605,-38.756
606,-38.702
607,-40.164
608,-39.149
609,-39.051
610,-38.477
611,-39.472
612,-38.739
613,-38.603
614,-39.105
615,-39.253
616,-38.685
617,-38.892
618,-39.303
619,-39.041
620,-38.469
621,-38.626
622,-38.582
623,-38.377
624,-38.698
625,-38.550
626,-38.584
627,-39.157
628,-39.006
629,-38.674
630,-38.516
631,-38.721
632,-37.617
633,-38.623
634,-37.962
635,-38.645
636,-38.429
637,-38.441
638,-37.918
639,-38.008
640,-38.731
641,-38.464
642,-37.561
643,-37.924
644,-39.257
645,-37.749
646,-37.979
647,-37.799
648,-37.996
649,-38.340
650,-37.623
651,-37.812
652,-37.749
653,-37.866
654,-37.462
655,-37.860
656,-37.233
657,-37.148
658,-36.864
659,-36.972
660,-37.009
661,-37.319
662,-36.795
663,-37.118
664,-37.447
665,-36.787
666,-37.498
667,-37.492
668,-37.165
669,-36.984
670,-36.216
671,-36.815
672,-36.317
673,-36.946
674,-36.764
675,-37.263
676,-36.528
677,-36.717
678,-36.793
679,-36.477
680,-36.862
681,-37.163
682,-36.771
683,-36.526
684,-36.141
685,-36.612
686,-36.158
687,-36.849
688,-36.311
689,-36.651
690,-36.295
691,-35.628
692,-35.688
693,-35.884
694,-35.877
695,-35.866
696,-35.563
697,-35.889
698,-35.855
699,-35.824
700,-36.294
701,-36.349
702,-36.574
703,-35.830
704,-36.230
705,-36.469
706,-36.216
707,-36.616
708,-36.434
709,-37.255
710,-36.598
711,-37.369
712,-36.435
713,-36.788
714,-36.692
715,-37.013
716,-37.035
717,-36.071
718,-36.239
719,-36.477
720,-36.355
721,-36.257
722,-36.370
723,-36.361
724,-36.525
725,-36.246
726,-36.288
727,-36.252
728,-36.440
729,-36.282
730,-36.242
731,-36.214
732,-36.351
733,-36.535
734,-36.962
735,-36.728
736,-37.145
737,-36.192
738,-36.295
739,-36.380
740,-37.101
741,-37.188
742,-36.684
743,-36.892
744,-36.396
745,-36.920
746,-36.627
747,-36.926
748,-37.344
749,-37.429
750,-36.554
751,-37.344
752,-38.064
753,-37.800
754,-37.135
755,-38.696
756,-37.603
757,-37.514
758,-37.412
759,-38.543
760,-37.564
761,-37.572
762,-38.561
763,-38.272
764,-38.074
765,-37.241
766,-38.547
767,-38.407
768,-37.845
769,-38.077
770,-38.298
771,-38.863
772,-37.996
773,-37.790
774,-37.299
775,-38.056
776,-37.601
777,-38.140
778,-37.281
779,-37.411
780,-38.163
781,-37.641
782,-37.555
783,-37.552
784,-38.062
785,-39.225
786,-38.000
787,-37.970
788,-38.320
789,-38.250
790,-37.570
791,-37.664
792,-38.847
793,-37.658
794,-38.709
795,-37.973
796,-38.218
797,-36.832
798,-37.829
799,-38.295
800,-38.311
801,-38.464
802,-37.321
803,-38.040
804,-37.690
805,-38.307
806,-37.228
807,-37.065
808,-37.622
809,-36.943
810,-37.386
811,-37.423
812,-37.550
813,-37.100
814,-37.381
815,-36.783
816,-36.447
817,-37.586
818,-37.084
819,-36.909
820,-36.694
821,-36.629
822,-36.794
823,-36.891
824,-36.987
825,-37.078
826,-36.444
827,-36.291
828,-37.016
829,-36.726
830,-36.470
831,-36.795
832,-36.342
833,-36.804
834,-36.418
835,-36.227
836,-36.604
837,-36.353
838,-36.735
839,-36.447
840,-36.455
841,-36.255
842,-36.468
843,-36.020
844,-36.617
845,-37.002
846,-35.984
847,-36.044
848,-36.358
849,-36.412
850,-36.052
851,-35.695
852,-36.229
853,-36.096
854,-36.730
855,-36.670
856,-36.853
857,-36.491
858,-37.060
859,-36.610
860,-36.016
861,-37.070
862,-36.534
863,-36.292
864,-36.678
865,-36.354
866,-36.826
867,-37.067
868,-36.160
869,-36.483
870,-36.418
871,-36.439
872,-36.216
873,-36.068
874,-36.717
875,-36.396
876,-36.516
877,-35.870
878,-35.653
879,-35.596
880,-35.663
881,-35.312
882,-36.295
883,-35.927
884,-35.435
885,-35.918
886,-35.728
887,-36.177
888,-35.725
889,-35.771
890,-35.525
891,-35.978
892,-35.643
893,-35.882
894,-35.395
895,-35.691
896,-35.785
897,-36.151
898,-36.077
899,-37.052
900,-36.353
901,-36.408
902,-36.325
903,-37.328
904,-36.079
905,-36.198
906,-36.360
907,-36.281
908,-35.908
909,-36.946
910,-36.710
911,-36.559
912,-36.413
913,-36.579
914,-36.024
915,-36.190
916,-36.420
917,-35.812
918,-36.311
919,-35.238
920,-36.143
921,-36.018
922,-36.014
923,-36.125
924,-35.239
925,-36.050
926,-35.969
927,-36.380
928,-36.748
929,-36.498
930,-36.143
931,-35.865
932,-36.230
933,-36.460
934,-35.400
935,-35.299
936,-35.646
937,-36.948
938,-36.429
939,-35.159
940,-35.342
941,-36.213
942,-35.513
943,-35.662
944,-35.688
945,-35.264
946,-36.910
947,-35.417
948,-36.144
949,-35.756
950,-35.515
951,-35.659
952,-35.013
953,-34.487
954,-35.664
955,-36.468
956,-35.728
957,-35.850
958,-35.175
959,-35.296
960,-35.328
961,-35.360
962,-36.146
963,-35.431
964,-36.259
965,-36.320
966,-36.127
967,-36.804
968,-35.669
969,-35.955
970,-36.740
971,-36.078
972,-35.640
973,-36.121
974,-35.957
975,-37.016
976,-36.454
977,-35.987
978,-36.684
979,-35.778
980,-35.990
981,-37.338
982,-36.888
983,-35.286
984,-37.002
985,-35.993
986,-35.795
987,-36.193
988,-36.398
989,-35.297
990,-35.418
991,-35.250
992,-35.426
993,-35.817
994,-36.429
995,-36.577
996,-35.384
997,-33.806
998,-34.382
999,-34.756
1000,-37.322
1001,-34.106


STATE,0.vs,ZZZZZ000000097CW00lWW0mbyy7oOdm05(udn8c)8crGssZ(PBzQ7Q,Z6xhKXA9He6DCk1SfkHLELTm3V0IHt8N1AGHAG5UzR(RPAMfAKfeBQ,Z0VSYvS7IcZTq3881EeXIOZMrkZdfdVdG4zbs200
STATE,1.vs,ZZZZZ000001752CW00lq1Dy4zi7Ra6Ced(8nmO7pucpmtYVQMtjoZV,ZyJ94ffi1jqHf6DR86Kd2HJ4GF6Wgr9GPhA)k0h8(dTXl9B7f3BeEk,ZH5Q6zy7peL)oMsctgUNsEcn5AB5Tk5)odlAAo5(I8Un16X9HiyzFU,ZxRRXgygcwA4OOZHG3HjAHrOOb(tJen4Y)qcrqcqi3x7SrNUplkdvx,Zt837i13C0nEICFZYF8ExTzNDIA70EnJKyZ7yXxviKKha6c87uO3Qe,Z3)5ZjCKubYnZUoF)8PP1YCTD8TjgPD8GWMRNaQ)oCeQJNfQRBTDB8,ZTBtg6e0PDFJaSUMGauuTkxTDpAE4aH8730TnG)WFi)j(xp8lfG1yI,Z3kpUQyXOnSKr688Eufhu1qg3FrLYzhW50viEIhsh5rMmbIWqFQCSz,ZdiYm2k8(pRfr3vyPDkle8FbSxc485SF5IhBjYWtIlmv5KkLhP0qzu,Z(8vz6N8k)I38hpCPmejy07lnhyJ3u87WoZKcNsZKliL9wXTe2vaYr,ZpNnQz3nhBl0ifnkzo1BqXmSW3uDw)hN106C4obC8ScfmGKvQ1Z4DR,ZLXtAl4btSjXMCVC2pEKTUggv6Rlo6PSPw1u30fpRsHKZHdz5S(i13,ZHFKeps9XjBgeThnYMmP7vc(Qoz3kpalEalDw5SD)Gi2unOsqc3Fq),ZRB7Ggjeyye4qtHhwQ3MQVa1E3z3FYL6XuoWvGhxld9XQzZTYVFOU7,ZJ7aM(POvoueKM1EyXfsz40ELC0loj6li35xGOnjWdoSIwBfY9mkl2,ZGPfYLGI9b8rscxhQYUtK1nWsm9yXkRb1hvfaV3aHlhAuN7ECZwXQH,Z9kwrBusmRJ)kcXL91FLlAG3oXiQ0E40jKMvhp0y(vH1Fy49yGGNyw,ZKi3cQfIONdqja0Iw8Hga1idIOIPFlGr27o6EfqgEYTXMSt7BwEf)g,Z5iWBoZ((1hXFUK1geFpRm3CIuYNOFsBQW835C9tVYg3Bpx6Njce1N,Z8mmV)5XRP7sMntVgXd089Nf7Zzfc3bVYOtfGXYZp5kq7Au(F0tHtP,Z8hpRlWl7eko)tfhkoVuJ71yPVVgP5sBa14HnpkWVz70vqWZpY8wlk,ZXtil(f47)j4dcxoEojEh0d9Cxy0rqPjGn)llbtPMgWpG1nMebocrW,ZNhkIxCTQiiYBJhWInPkh(7nIquyJw5G5CLd1uJU9KOf8SlY)yBzC5,ZPHc3rj2p9YkCfjGc7G02X9eUUvLHkRsaWaXQKorbBWmCBfLma(AGV,Z8pKNGWQnFbgOTY(evhzoACe(FwEM4fv3bt16b5qEO9jEeixbYtYw8,ZN0EswBLgaRjJUBlF10j)RuBOwR(Zox2YiIhwJOWuuaukcU0A2eZFL,ZtSzSXAUr0)Pp6WyWdr3G0(qGKBAMW1wnWhhApG6zmKkii1pni5Zvs,Z7wzPv71FUv6tmTcH5g8)XqxT7llQlK7Brjtvy1QfkD1h9Ledy4PQw,ZI0gV0FpMBhRqWHq0hpRnwZ)lJ6)aXRYl1b6bAbqgCtK1eUuCWdN4l,Z4QWyfT0VdTqqlolL0HAFwBTN0ggTX10(QuCBPrsujGPXWIksq(ohz,ZOVdoAhEj5032d(bIkcGO63KmdeqqfH1E9OmMIyZlOKsxNACSMPfnV,ZkOaXqu11I(F(eU6VbTuKvPrexU1uLVKa)XCoi(3HnN6xYO845ckr1,ZpOtVA874b(0cVEW5)wQBbKaCbrfvlB2QS9jJKC5tdIx27GYLU7ZDL,ZnDYWFfSJJKZajptFDPZ3qHxbp6dwL1OiLlojnBStaOD3C)k1jSn2r,Zpp0caLwREMr(5qe8UYf6P34eBmLmDud2Z)sF)X2RuA1WMd1F8tWYt,Zhjs08LYvBWOvKHyc9BThGAZV)ztfBjp1KxnHRHfhWKqpWsmoEJM9J,Zi6cFE4oiCMH9wLD7sC5h7z95Ub3GjKzwEyVdw5gdu0X7BoniMgR48,ZElqDO0c6TkzfExY8FSwrPG)MDR2zj0fovgv3cESyWDxRo9vHPwMno,Z3DAYEbtBkQFKYVWW0xfya9kBfAMqwT1D3mNnEi6EGPF)sJl30oeKQ,ZckCmJDVGkeX74m2m3T5rttjC4GfnCptbRTw)W5hX(D05DtmFUsY)W,Z3MGlbruNsL1lBCfX5UtE0RRirYxi6LVrsKGwcrhssr6IgUGTsa3jw,Z1s1AuW8jb2dqwtRm1qCinQYJvHGa16m79i68xXeNAGbU0CsG2dKuz,ZaxyTvrWtjtyebr8pbEfHKZEA23I0QPu4rEbBihn7W8BxZ13pJV)jT,ZuYxILNgq6ad6IrCM0tqpsWvBYBt4XFMhDONoPGYOMVg6N3dReUKBn,Zz(Tt8ucp4GcUHfmC4

