TYPE,TRACE,A

DATE & TIME,19Jul2013 08:35PM WETDS
215,-32.244
216,-33.582
217,-33.663
218,-32.928
219,-30.029
220,-32.780
221,-33.969
222,-33.505
223,-30.218
224,-33.649
225,-34.204
226,-34.265
227,-34.326
228,-34.389
229,-34.452
230,-33.894
231,-33.598
232,-34.217
233,-33.916
234,-32.673
235,-34.790
236,-34.849
237,-33.736
238,-34.969
239,-35.027
240,-32.908
241,-35.144
242,-35.203
243,-35.264
244,-31.779
245,-35.388
246,-35.451
247,-35.515
248,-35.557
249,-35.595
250,-35.633
251,-31.243
252,-35.710
253,-35.749
254,-35.789
255,-35.829
256,-35.869
257,-35.897
258,-35.922
259,-33.555
260,-35.970
261,-35.995
262,-36.020
263,-33.695
264,-35.939
265,-33.718
266,-36.124
267,-36.155
268,-32.919
269,-36.218
270,-36.250
271,-36.282
272,-36.315
273,-34.641
274,-36.049
275,-36.414
276,-34.414
277,-36.484
278,-36.520
279,-36.556
280,-36.592
281,-36.628
282,-36.665
283,-36.702
284,-34.996
285,-36.744
286,-36.759
287,-36.775
288,-36.790
289,-36.805
290,-35.332
291,-36.837
292,-36.852
293,-33.604
294,-33.632
295,-36.903
296,-36.920
297,-36.938
298,-36.956
299,-36.327
300,-36.991
301,-35.786
302,-37.026
303,-36.148
304,-34.956
305,-34.372
306,-35.982
307,-34.499
308,-37.112
309,-34.026
310,-37.141
311,-37.157
312,-33.695
313,-33.873
314,-37.220
315,-34.943
316,-37.262
317,-35.802
318,-37.305
319,-34.822
320,-36.553
321,-37.331
322,-37.317
323,-34.387
324,-34.446
325,-37.275
326,-35.948
327,-37.247
328,-37.233
329,-35.116
330,-37.237
331,-37.255
332,-35.719
333,-35.280
334,-36.737
335,-36.072
336,-37.342
337,-37.360
338,-37.378
339,-37.098
340,-37.429
341,-36.362
342,-36.429
343,-37.507
344,-37.534
345,-36.142
346,-34.717
347,-35.549
348,-37.639
349,-35.975
350,-37.688
351,-36.331
352,-37.738
353,-36.534
354,-37.788
355,-35.482
356,-35.620
357,-37.875
358,-37.915
359,-37.956
360,-34.932
361,-34.951
362,-35.391
363,-36.669
364,-35.069
365,-36.214
366,-36.961
367,-36.541
368,-35.379
369,-38.491
370,-38.568
371,-37.122
372,-38.725
373,-36.031
374,-36.223
375,-38.979
376,-39.078
377,-39.180
378,-38.588
379,-34.838
380,-38.020
381,-38.306
382,-39.730
383,-36.977
384,-38.488
385,-38.825
386,-40.172
387,-40.281
388,-40.393
389,-40.508
390,-40.627
391,-37.205
392,-40.874
393,-40.993
394,-41.097
395,-39.600
396,-41.314
397,-39.127
398,-40.014
399,-37.287
400,-38.530
401,-36.868
402,-38.844
403,-39.445
404,-36.904
405,-39.044
406,-38.057
407,-39.725
408,-35.718
409,-37.274
410,-36.004
411,-36.284
412,-34.505
413,-34.308
414,-34.388
415,-34.052
416,-32.173
417,-31.744
418,-31.084
419,-30.490
420,-30.270
421,-29.906
422,-29.511
423,-29.160
424,-28.962
425,-28.606
426,-29.044
427,-28.970
428,-28.782
429,-29.246
430,-29.257
431,-29.852
432,-30.302
433,-30.640
434,-30.815
435,-31.671
436,-31.810
437,-32.457
438,-33.584
439,-33.131
440,-33.376
441,-33.871
442,-33.607
443,-34.191
444,-33.470
445,-34.290
446,-34.473
447,-33.593
448,-35.002
449,-34.671
450,-34.412
451,-34.834
452,-34.872
453,-34.521
454,-35.128
455,-35.056
456,-35.173
457,-34.962
458,-35.240
459,-35.235
460,-34.833
461,-34.872
462,-35.095
463,-35.636
464,-35.533
465,-35.380
466,-35.627
467,-36.255
468,-35.815
469,-35.984
470,-35.951
471,-36.664
472,-35.845
473,-36.367
474,-36.110
475,-36.611
476,-36.814
477,-36.014
478,-37.118
479,-36.678
480,-36.436
481,-37.218
482,-36.391
483,-36.257
484,-37.208
485,-36.909
486,-36.984
487,-36.617
488,-36.593
489,-36.829
490,-36.935
491,-37.139
492,-36.824
493,-36.954
494,-36.068
495,-37.087
496,-36.457
497,-37.118
498,-37.069
499,-36.958
500,-37.485
501,-36.885
502,-37.316
503,-37.391
504,-37.528
505,-37.746
506,-37.623
507,-37.224
508,-37.563
509,-37.890
510,-36.825
511,-37.128
512,-37.745
513,-37.410
514,-37.451
515,-38.506
516,-37.373
517,-38.794
518,-37.069
519,-38.592
520,-38.073
521,-38.566
522,-38.496
523,-38.280
524,-37.896
525,-37.685
526,-37.573
527,-38.601
528,-37.516
529,-38.241
530,-38.612
531,-38.638
532,-38.125
533,-37.637
534,-38.153
535,-39.798
536,-39.360
537,-38.617
538,-39.542
539,-39.011
540,-39.838
541,-38.220
542,-41.125
543,-39.084
544,-39.450
545,-39.479
546,-39.740
547,-39.813
548,-39.526
549,-39.481
550,-39.510
551,-39.776
552,-39.561
553,-40.137
554,-39.695
555,-39.611
556,-40.381
557,-40.408
558,-39.387
559,-39.506
560,-40.041
561,-41.970
562,-39.583
563,-40.918
564,-40.280
565,-40.801
566,-40.586
567,-43.016
568,-38.848
569,-40.897
570,-41.170
571,-41.396
572,-40.326
573,-40.853
574,-41.732
575,-41.191
576,-40.332
577,-39.839
578,-41.018
579,-41.419
580,-41.329
581,-40.566
582,-40.291
583,-41.292
584,-41.129
585,-41.122
586,-40.868
587,-40.999
588,-42.238
589,-43.039
590,-42.739
591,-41.914
592,-41.857
593,-42.004
594,-41.102
595,-41.093
596,-40.609
597,-41.379
598,-41.227
599,-41.455
600,-41.249
601,-41.714
602,-40.561
603,-42.499
604,-40.506
605,-41.187
606,-43.362
607,-41.954
608,-40.923
609,-43.226
610,-41.071
611,-40.319
612,-40.911
613,-40.862
614,-40.748
615,-42.158
616,-40.915
617,-41.384
618,-41.952
619,-40.482
620,-41.735
621,-42.785
622,-43.265
623,-41.992
624,-41.304
625,-42.316
626,-41.750
627,-41.838
628,-40.836
629,-41.457
630,-42.757
631,-41.382
632,-42.731
633,-41.524
634,-40.629
635,-41.494
636,-40.243
637,-39.543
638,-40.997
639,-42.258
640,-44.688
641,-40.969
642,-41.287
643,-41.491
644,-41.224
645,-41.092
646,-40.170
647,-40.455
648,-40.219
649,-41.374
650,-40.510
651,-40.298
652,-40.541
653,-39.664
654,-40.640
655,-40.759
656,-39.923
657,-39.832
658,-40.410
659,-40.846
660,-39.853
661,-39.987
662,-40.127
663,-41.141
664,-39.920
665,-40.498
666,-40.476
667,-39.167
668,-39.260
669,-39.200
670,-38.978
671,-39.563
672,-40.149
673,-39.415
674,-39.126
675,-38.790
676,-39.976
677,-39.710
678,-38.908
679,-42.211
680,-38.769
681,-39.530
682,-39.440
683,-38.472
684,-39.751
685,-39.722
686,-38.855
687,-39.472
688,-39.051
689,-38.920
690,-38.650
691,-38.386
692,-39.729
693,-39.127
694,-40.861
695,-38.939
696,-38.839
697,-37.748
698,-40.078
699,-39.646
700,-39.573
701,-38.271
702,-38.997
703,-39.154
704,-38.614
705,-39.593
706,-38.466
707,-39.157
708,-39.182
709,-39.324
710,-40.844
711,-40.400
712,-39.062
713,-39.037
714,-39.898
715,-39.483
716,-40.385
717,-38.872
718,-40.821
719,-39.740
720,-39.009
721,-38.088
722,-38.723
723,-38.807
724,-39.582
725,-39.184
726,-38.714
727,-39.209
728,-40.259
729,-39.135
730,-39.321
731,-39.070
732,-41.193
733,-39.789
734,-39.291
735,-39.878
736,-39.735
737,-40.552
738,-39.844
739,-40.492
740,-40.044
741,-40.952
742,-43.636
743,-40.903
744,-40.422
745,-40.923
746,-41.461
747,-41.753
748,-40.122
749,-41.693
750,-41.798
751,-39.743
752,-41.651
753,-41.068
754,-40.767
755,-40.998
756,-41.471
757,-44.224
758,-44.226
759,-43.367
760,-42.542
761,-45.082
762,-46.699
763,-42.544
764,-45.125
765,-42.174
766,-42.706
767,-45.266
768,-41.736
769,-42.123
770,-41.948
771,-42.208
772,-43.350
773,-42.569
774,-42.390
775,-41.046
776,-41.953
777,-41.608
778,-41.593
779,-42.948
780,-41.126
781,-42.664
782,-42.258
783,-40.411
784,-42.688
785,-42.395
786,-43.580
787,-42.992
788,-42.327
789,-41.810
790,-42.306
791,-42.577
792,-42.149
793,-41.430
794,-42.605
795,-42.294
796,-42.582
797,-44.139
798,-41.771
799,-42.618
800,-42.217
801,-41.497
802,-41.462
803,-42.387
804,-41.330
805,-40.803
806,-42.477
807,-41.814
808,-40.971
809,-40.102
810,-39.915
811,-42.136
812,-42.735
813,-39.894
814,-43.977
815,-40.960
816,-40.249
817,-40.813
818,-40.262
819,-40.382
820,-40.107
821,-40.817
822,-40.125
823,-39.855
824,-40.648
825,-40.060
826,-40.584
827,-41.538
828,-39.682
829,-40.083
830,-39.611
831,-40.127
832,-39.995
833,-41.666
834,-40.033
835,-38.812
836,-39.707
837,-38.804
838,-39.355
839,-39.550
840,-38.817
841,-39.823
842,-41.118
843,-39.546
844,-40.228
845,-38.626
846,-39.621
847,-39.197
848,-39.819
849,-39.466
850,-40.797
851,-40.785
852,-38.954
853,-39.880
854,-39.483
855,-40.043
856,-39.291
857,-40.202
858,-40.101
859,-40.799
860,-39.589
861,-39.171
862,-39.702
863,-40.550
864,-40.502
865,-42.440
866,-39.871
867,-40.312
868,-39.733
869,-39.530
870,-40.611
871,-39.019
872,-40.799
873,-38.806
874,-39.947
875,-38.256
876,-39.895
877,-38.620
878,-39.301
879,-38.776
880,-39.824
881,-37.831
882,-39.003
883,-38.624
884,-40.839
885,-40.086
886,-41.071
887,-38.259
888,-39.761
889,-38.690
890,-39.667
891,-38.673
892,-38.924
893,-39.302
894,-38.979
895,-40.116
896,-39.413
897,-41.420
898,-40.822
899,-40.593
900,-39.252
901,-38.948
902,-40.091
903,-39.812
904,-40.073
905,-40.731
906,-40.030
907,-40.304
908,-40.159
909,-38.747
910,-38.995
911,-41.129
912,-39.459
913,-41.352
914,-39.186
915,-40.078
916,-43.240
917,-39.711
918,-39.828
919,-39.641
920,-38.411
921,-41.512
922,-40.624
923,-39.840
924,-40.583
925,-38.830
926,-39.760
927,-42.902
928,-39.482
929,-40.575
930,-40.796
931,-39.743
932,-38.728
933,-39.532
934,-40.056
935,-44.652
936,-40.819
937,-39.231
938,-39.316
939,-38.420
940,-40.497
941,-39.777
942,-41.989
943,-42.004
944,-39.693
945,-40.080
946,-40.239
947,-40.339
948,-39.768
949,-42.987
950,-38.633
951,-40.989
952,-38.648
953,-40.311
954,-41.187
955,-40.320
956,-40.557
957,-38.711
958,-39.176
959,-40.408
960,-40.479
961,-39.394
962,-39.010
963,-40.839
964,-39.247
965,-42.101
966,-41.421
967,-42.902
968,-39.284
969,-41.312
970,-40.589
971,-40.485
972,-40.076
973,-40.828
974,-40.253
975,-40.600
976,-39.799
977,-40.354
978,-42.198
979,-40.740
980,-40.021
981,-41.090
982,-39.965
983,-39.123
984,-42.789
985,-39.440
986,-43.173
987,-40.132
988,-42.694
989,-39.392
990,-41.401
991,-37.432
992,-41.239
993,-40.210
994,-40.399
995,-37.472
996,-40.959
997,-38.363
998,-38.006
999,-36.789
1000,-39.897
1001,-39.667


STATE,0.vs,ZZZZZ000000097CW00lWW0mbyy7oOdm05(udn8c)8crGssZ(PBzQ7Q,Z6xhKXA9He6DCk1SfkHLELTm3V0IHt8N1AGHAG5UzR(RPAMfAKfeBQ,Z0VSYvS7IcZTq3881EeXIOZMrkZdfdVdG4zbs200
STATE,1.vs,ZZZZZ000001752CW00lq1Dy4zi7Ra6Ced(8nmO7pucpmtYVQMtjoZV,ZyJ94ffi1jqHf6DR86Kd2HJ4GF6Wgr9GPhA)k0h8(dTXl9B7f3BeEk,ZH5Q6zy7peL)oMsctgUNsEcn5AB5Tk5)odlAAo5(I8Un16X9HiyzFU,ZxRRXgygcwA4OOZHG3HjAHrOOb(tJen4Y)qcrqcqi3x7SrNUplkdvx,Zt837i13C0nEICFZYF8ExTzNDIA70EnJKyZ7yXxviKKha6c87uO3Qe,Z3)5ZjCKubYnZUoF)8PP1YCTD8TjgPD8GWMRNaQ)oCeQJNfQRBTDB8,ZTBtg6e0PDFJaSUMGauuTkxTDpAE4aH8730TnG)WFi)j(xp8lfG1yI,Z3kpUQyXOnSKr688Eufhu1qg3FrLYzhW50viEIhsh5rMmbIWqFQCSz,ZdiYm2k8(pRfr3vyPDkle8FbSxc485SF5IhBjYWtIlmv5KkLhP0qzu,Z(8vz6N8k)I38hpCPmejy07lnhyJ3u87WoZKcNsZKliL9wXTe2vaYr,ZpNnQz3nhBl0ifnkzo1BqXmSW3uDw)hN106C4obC8ScfmGKvQ1Z4DR,ZLXtAl4btSjXMCVC2pEKTUggv6Rlo6PSPw1u30fpRsHKZHdz5S(i13,ZHFKeps9XjBgeThnYMmP7vc(Qoz3kpalEalDw5SD)Gi2unOsqc3Fq),ZRB7Ggjeyye4qtHhwQ3MQVa1E3z3FYL6XuoWvGhxld9XQzZTYVFOU7,ZJ7aM(POvoueKM1EyXfsz40ELC0loj6li35xGOnjWdoSIwBfY9mkl2,ZGPfYLGI9b8rscxhQYUtK1nWsm9yXkRb1hvfaV3aHlhAuN7ECZwXQH,Z9kwrBusmRJ)kcXL91FLlAG3oXiQ0E40jKMvhp0y(vH1Fy49yGGNyw,ZKi3cQfIONdqja0Iw8Hga1idIOIPFlGr27o6EfqgEYTXMSt7BwEf)g,Z5iWBoZ((1hXFUK1geFpRm3CIuYNOFsBQW835C9tVYg3Bpx6Njce1N,Z8mmV)5XRP7sMntVgXd089Nf7Zzfc3bVYOtfGXYZp5kq7Au(F0tHtP,Z8hpRlWl7eko)tfhkoVuJ71yPVVgP5sBa14HnpkWVz70vqWZpY8wlk,ZXtil(f47)j4dcxoEojEh0d9Cxy0rqPjGn)llbtPMgWpG1nMebocrW,ZNhkIxCTQiiYBJhWInPkh(7nIquyJw5G5CLd1uJU9KOf8SlY)yBzC5,ZPHc3rj2p9YkCfjGc7G02X9eUUvLHkRsaWaXQKorbBWmCBfLma(AGV,Z8pKNGWQnFbgOTY(evhzoACe(FwEM4fv3bt16b5qEO9jEeixbYtYw8,ZN0EswBLgaRjJUBlF10j)RuBOwR(Zox2YiIhwJOWuuaukcU0A2eZFL,ZtSzSXAUr0)Pp6WyWdr3G0(qGKBAMW1wnWhhApG6zmKkii1pni5Zvs,Z7wzPv71FUv6tmTcH5g8)XqxT7llQlK7Brjtvy1QfkD1h9Ledy4PQw,ZI0gV0FpMBhRqWHq0hpRnwZ)lJ6)aXRYl1b6bAbqgCtK1eUuCWdN4l,Z4QWyfT0VdTqqlolL0HAFwBTN0ggTX10(QuCBPrsujGPXWIksq(ohz,ZOVdoAhEj5032d(bIkcGO63KmdeqqfH1E9OmMIyZlOKsxNACSMPfnV,ZkOaXqu11I(F(eU6VbTuKvPrexU1uLVKa)XCoi(3HnN6xYO845ckr1,ZpOtVA874b(0cVEW5)wQBbKaCbrfvlB2QS9jJKC5tdIx27GYLU7ZDL,ZnDYWFfSJJKZajptFDPZ3qHxbp6dwL1OiLlojnBStaOD3C)k1jSn2r,Zpp0caLwREMr(5qe8UYf6P34eBmLmDud2Z)sF)X2RuA1WMd1F8tWYt,Zhjs08LYvBWOvKHyc9BThGAZV)ztfBjp1KxnHRHfhWKqpWsmoEJM9J,Zi6cFE4oiCMH9wLD7sC5h7z95Ub3GjKzwEyVdw5gdu0X7BoniMgR48,ZElqDO0c6TkzfExY8FSwrPG)MDR2zj0fovgv3cESyWDxRo9vHPwMno,Z3DAYEbtBkQFKYVWW0xfya9kBfAMqwT1D3mNnEi6EGPF)sJl30oeKQ,ZckCmJDVGkeX74m2m3T5rttjC4GfnCptbRTw)W5hX(D05DtmFUsY)W,Z3MGlbruNsL1lBCfX5UtE0RRirYxi6LVrsKGwcrhssr6IgUGTsa3jw,Z1s1AuW8jb2dqwtRm1qCinQYJvHGa16m79i68xXeNAGbU0CsG2dKuz,ZaxyTvrWtjtyebr8pbEfHKZEA23I0QPu4rEbBihn7W8BxZ13pJV)jT,ZuYxILNgq6ad6IrCM0tqpsWvBYBt4XFMhDONoPGYOMVg6N3dReUKBn,Zz(Tt8ucp4GcUHfmC4

